Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell12,1,25,3.2644463721311476,2.4999423,-3499.397532222379,3146.998452438015
NCM Cell12,2,25,3.2644082924590165,2.5000606,-3499.350887729423,3150.319480493028
NCM Cell12,3,25,3.26402348295082,2.4998636000000003,-3499.48867299666,3151.327973055829
NCM Cell12,4,25,3.264338622622951,2.499903,-3499.265169206759,3150.912947973767
NCM Cell12,5,25,3.2640146996721313,2.4999423,-3498.9674893569813,3149.755638137884
NCM Cell12,6,25,3.26320925147541,2.4999816000000004,-3499.163706743341,3148.256417124292
NCM Cell12,7,25,3.2639306744262293,2.500021,-3498.9165983055213,3146.018221527503
NCM Cell12,8,25,3.2634729318032782,2.4999423,-3499.1768470053166,3143.693329591474
NCM Cell12,9,25,3.263446731147541,2.499903,-3499.401534400765,3142.0377545099595
NCM Cell12,10,25,3.2632901996721313,2.4998243,-3499.0836194394847,3139.931045206435
NCM Cell12,11,25,3.2634935154605267,2.4999423,-3498.8909564602336,3137.062734454347
NCM Cell12,12,25,3.262032420655738,2.500021,-3499.992834509594,3135.225394583062
NCM Cell12,13,25,3.262639493770492,2.500021,-3499.0723220377417,3132.654855051132
NCM Cell12,14,25,3.264195648355263,2.500021,-3498.716249719305,3130.87379028551
NCM Cell12,15,25,3.263012701639344,2.4999816000000004,-3498.882991735617,3128.315617464464
NCM Cell12,16,25,3.263078015081967,2.4999423,-3498.662196806637,3126.023577803684
NCM Cell12,17,25,3.2625478544262294,2.4999423,-3499.70689068088,3123.915636033933
NCM Cell12,18,25,3.264648717763158,2.500021,-3498.758997768797,3121.404841371668
NCM Cell12,19,25,3.262827029508197,2.4999816000000004,-3498.6323678657286,3119.730081900365
NCM Cell12,20,25,3.262766753114754,2.4999816000000004,-3499.428364039353,3118.289904686824
NCM Cell12,21,25,3.2643219039473688,2.4999423,-3498.913595956596,3115.415149585913
NCM Cell12,22,25,3.2646911825657896,2.4998636000000003,-3499.0830302139,3113.1144202998853
NCM Cell12,23,25,3.2638186279605264,2.4999423,-3498.6766927691606,3110.516961955296
NCM Cell12,24,25,3.262212977377049,2.4999816000000004,-3498.806464696146,3108.130265539825
NCM Cell12,25,25,3.26377744375,2.4997849,-3498.8647784655823,3106.6034239683727
NCM Cell12,26,25,3.263620266118421,2.500021,-3498.943804754162,3104.649931406114
NCM Cell12,27,25,3.2618330753289473,2.4999423,-3499.170964127371,3102.782131551512
NCM Cell12,28,25,3.2636963888157893,2.4999423,-3498.7366493762456,3100.25987083347
NCM Cell12,29,25,3.2617117552631583,2.4999423,-3499.142177002907,3097.7709680483663
NCM Cell12,30,25,3.26283665,2.4999423,-3498.8771741778023,3096.020890806341
NCM Cell12,31,25,3.2614930638157893,2.499903,-3499.551971511142,3095.083850144724
NCM Cell12,32,25,3.261501738157895,2.4999816000000004,-3499.5729384250862,3093.331355054799
NCM Cell12,33,25,3.2625194434210525,2.4999816000000004,-3499.520785120083,3091.503677831084
NCM Cell12,34,25,3.2607585174342106,2.499903,-3499.533899502162,3089.957945200465
