Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell15,1,25,3.264710924675325,2.4999354,-3497.88124768476,3174.979387022569
NCM Cell15,2,25,3.265836825081433,2.4999354,-3497.887412938493,3176.980804840221
NCM Cell15,3,25,3.264465226948052,2.4999354,-3497.981720054549,3177.417494388291
NCM Cell15,4,25,3.2655469830618893,2.5000141,-3497.779416249375,3176.263278863391
NCM Cell15,5,25,3.265975208143322,2.4998565,-3497.9433102752887,3174.8224911341717
NCM Cell15,6,25,3.2660816586319217,2.4998565,-3497.913224442432,3173.3179983151595
NCM Cell15,7,25,3.263693498051948,2.499896,-3497.829260645481,3171.46875622545
NCM Cell15,8,25,3.265832216612378,2.4998565,-3497.91858585912,3168.641950304092
NCM Cell15,9,25,3.26620567752443,2.4998565,-3497.859107311189,3165.981720975885
NCM Cell15,10,25,3.265732816612378,2.4999747,-3497.862995829305,3163.745970574269
NCM Cell15,11,25,3.2657098612377853,2.4999747,-3497.9468696433805,3161.488910240614
NCM Cell15,12,25,3.2659036465798046,2.4999354,-3497.794098697637,3158.850483702121
NCM Cell15,13,25,3.2654655521172637,2.4999747,-3497.916018051125,3155.9034042749013
NCM Cell15,14,25,3.2656363736156355,2.4999747,-3497.865508134812,3154.232106813286
NCM Cell15,15,25,3.26532446970684,2.499896,-3497.7801421045283,3151.262695178494
NCM Cell15,16,25,3.2648407302931597,2.499896,-3497.914362037833,3148.465680071075
NCM Cell15,17,25,3.2651324817589575,2.4999747,-3497.880525114662,3146.680904481068
NCM Cell15,18,25,3.265014109446254,2.4998171,-3497.8818133417244,3144.307939171554
NCM Cell15,19,25,3.2647645381107493,2.499896,-3497.9202659326616,3142.102765626084
NCM Cell15,20,25,3.263302355374593,2.499896,-3497.776858101038,3138.759189259439
NCM Cell15,21,25,3.26212721465798,2.4998565,-3497.7851954517714,3136.160525989037
NCM Cell15,22,25,3.262894391205212,2.499896,-3497.793592510533,3134.0617843164064
NCM Cell15,23,25,3.2628241110749183,2.4999354,-3497.810465255543,3132.275037128904
NCM Cell15,24,25,3.264324768078176,2.499896,-3497.8881870852724,3129.967288767632
NCM Cell15,25,25,3.2635429543973946,2.499896,-3497.8324289601646,3127.243401698539
NCM Cell15,26,25,3.2643228403908795,2.5000141,-3497.720880457719,3124.869986982012
NCM Cell15,27,25,3.2645706211726386,2.4999354,-3497.7806123703945,3122.268304249538
NCM Cell15,28,25,3.262785771661238,2.4998565,-3497.858858919495,3120.8804635337983
NCM Cell15,29,25,3.2629444169381108,2.4999354,-3497.723145613651,3118.540686185978
NCM Cell15,30,25,3.263580402931596,2.4999747,-3497.78465811967,3116.709924719236
NCM Cell15,31,25,3.262600060912052,2.4998565,-3497.5183702672243,3114.455719768203
NCM Cell15,32,25,3.2624951553745927,2.5000927,-3497.6793014218456,3112.234595910913
NCM Cell15,33,25,3.2628206511400646,2.4998565,-3497.536249406546,3110.138458834229
NCM Cell15,34,25,3.264626413680782,2.4998171,-3497.514821845617,3108.2377987310083
NCM Cell15,35,25,3.262812817263844,2.5000141,-3497.586986962048,3106.125469769016
NCM Cell15,36,25,3.262536842345277,2.4999747,-3497.6690010740776,3104.555546769342
NCM Cell15,37,25,3.264246143648209,2.4999354,-3497.637881333781,3102.704820667588
NCM Cell15,38,25,3.261915465472313,2.4999747,-3497.3284766939787,3100.7813776706266
NCM Cell15,39,25,3.2626087830618893,2.4998565,-3497.550015529627,3099.0728322090667
NCM Cell15,40,25,3.2623660032573287,2.4999747,-3497.501384150758,3097.242317044676
NCM Cell15,41,25,3.2623567736156356,2.5000141,-3497.480300576781,3095.450317182211
NCM Cell15,42,25,3.263344560586319,2.4999747,-3497.528948873231,3093.6556939286293
NCM Cell15,43,25,3.263540933660131,2.4999354,-3497.606988882972,3091.349098902045
NCM Cell15,44,25,3.2635634581699344,2.499896,-3497.6574556041137,3090.2432965214007
NCM Cell15,45,25,3.2623025195439737,2.4998171,-3497.34520973738,3087.999310072699
NCM Cell15,46,25,3.2639214183006535,2.499896,-3497.287994257832,3086.2255778306767
NCM Cell15,47,25,3.2639713343137258,2.499896,-3497.192807331026,3084.67899989529
NCM Cell15,48,25,3.2636986862745094,2.4999747,-3497.16421937936,3082.401477166477
NCM Cell15,49,25,3.26366716372549,2.4998565,-3497.558811398796,3081.390132030298
NCM Cell15,50,25,3.2615266284313726,2.4998171,-3497.583414231137,3079.9398539461245
NCM Cell15,52,25,3.261225663071895,2.4999747,-3497.735882485229,3077.638874379885
NCM Cell15,53,25,3.2624086529411764,2.4999354,-3497.778034985847,3075.603244882541
NCM Cell15,54,25,3.2631670346405226,2.499896,-3497.653261004027,3073.843060063338
NCM Cell15,55,25,3.261437480456026,2.4998171,-3497.238684570409,3072.032033418241
NCM Cell15,56,25,3.2618871601307187,2.4999354,-3497.654409181657,3070.861623535562
NCM Cell15,57,25,3.263238438562092,2.499896,-3497.6668948159304,3069.396379955377
NCM Cell15,58,25,3.2623064944444446,2.4999747,-3497.824169805009,3068.0220426653364
NCM Cell15,59,25,3.2615245754901965,2.499896,-3497.46971225476,3066.148901082627
NCM Cell15,60,25,3.261740219934641,2.4998171,-3497.3019617382843,3064.043998238255
NCM Cell15,61,25,3.260307232352942,2.4998565,-3497.289065945952,3062.716552562802
NCM Cell15,62,25,3.2632702218954246,2.4999747,-3497.2609998179023,3061.041025330263
NCM Cell15,63,25,3.262782317647059,2.5000141,-3497.4273737223743,3059.949199550913
NCM Cell15,64,25,3.2622525761437906,2.499896,-3497.306280692996,3058.669159140489
NCM Cell15,65,25,3.26164460228013,2.5000141,-3497.189958404109,3057.16673916734
NCM Cell15,66,25,3.263457827124183,2.499896,-3497.427965356557,3055.545631876629
NCM Cell15,67,25,3.2617236156862743,2.4998171,-3497.452936500744,3054.39838327352
NCM Cell15,68,25,3.2616240343137255,2.499896,-3497.5467000418816,3052.8977842560494
NCM Cell15,69,25,3.2632967277777776,2.4997778,-3497.584118620748,3051.841112061905
NCM Cell15,70,25,3.263412406535948,2.499896,-3497.434616830267,3050.412885238713
NCM Cell15,71,25,3.263184270915032,2.4999354,-3497.425717545956,3049.175306446396
NCM Cell15,72,25,3.2630882888888886,2.4998565,-3497.5088525606343,3047.751007000464
NCM Cell15,73,25,3.2630996039215687,2.499896,-3497.467140202652,3046.596773739692
NCM Cell15,74,25,3.263691618300654,2.499896,-3497.4440091029683,3045.143425472545
NCM Cell15,75,25,3.262066006862745,2.499896,-3497.532714845489,3043.898258280165
NCM Cell15,76,25,3.2624611571895423,2.5000534,-3497.490676413888,3042.913280692138
NCM Cell15,77,25,3.2625993496732026,2.4999747,-3497.561308599832,3041.136221186116
NCM Cell15,78,25,3.2624888124183,2.4999354,-3497.528056879198,3040.085130718857
