Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell 9,1,25,3.270108783171521,2.4999955000000003,-3501.3631559597998,3159.824928705104
NCM Cell 9,2,25,3.269342965048544,2.4999168,-3501.348228729865,3159.5144326242403
NCM Cell 9,3,25,3.268970246601942,2.4999168,-3501.247251426966,3159.514117563613
NCM Cell 9,4,25,3.268921447249191,2.4998379,-3501.209218950845,3158.091673706192
NCM Cell 9,5,25,3.269138709385113,2.4998775,-3501.188743791878,3157.251446626656
NCM Cell 9,6,25,3.2688165831715215,2.4999168,-3501.251423823925,3155.4628588384307
NCM Cell 9,7,25,3.268275270550162,2.4999168,-3501.192526983241,3153.3356027573
NCM Cell 9,8,25,3.2688860245954694,2.4999561000000003,-3501.213852513981,3151.218449658476
NCM Cell 9,9,25,3.2677557757281557,2.4998775,-3501.141020930088,3148.3795878116853
NCM Cell 9,10,25,3.2683095556634303,2.4999561000000003,-3501.10846504179,3145.856649314913
NCM Cell 9,11,25,3.268488587702265,2.4999168,-3501.3082899568767,3143.184369564615
NCM Cell 9,12,25,3.2681668407766993,2.4999955000000003,-3501.214895638072,3140.747191274957
NCM Cell 9,13,25,3.2678106902912623,2.4999561000000003,-3501.2793842837013,3138.322781169024
NCM Cell 9,14,25,3.2677807491909387,2.4999955000000003,-3501.187728639427,3135.784861023085
NCM Cell 9,15,25,3.267591019417476,2.4999168,-3501.2004613918407,3133.41470357829
NCM Cell 9,16,25,3.2673844721682848,2.4999561000000003,-3501.237479842528,3131.0327752488893
NCM Cell 9,17,25,3.2675771300970875,2.4999168,-3501.279170217012,3128.503572788088
NCM Cell 9,18,25,3.2673002407766996,2.4999168,-3501.237192496131,3126.426348921851
NCM Cell 9,19,25,3.267123245954693,2.4999168,-3501.33504903752,3123.985348248159
NCM Cell 9,20,25,3.2670529058252433,2.4999168,-3501.219940789441,3121.457535946859
NCM Cell 9,21,25,3.266990212621359,2.4999168,-3501.3794836390603,3118.64347380968
NCM Cell 9,22,25,3.2671172533980584,2.4998775,-3501.35163625916,3116.343293334146
NCM Cell 9,23,25,3.266887397734628,2.4999561000000003,-3501.408630259381,3113.678123454045
NCM Cell 9,24,25,3.2665973695792885,2.4999955000000003,-3501.156652678204,3111.2612495216194
NCM Cell 9,25,25,3.268823506493507,2.4999168,-3501.275765999826,3109.103419264867
NCM Cell 9,26,25,3.2666006877022653,2.4999955000000003,-3501.202353229529,3106.448857714165
NCM Cell 9,27,25,3.2680281016233765,2.4999561000000003,-3501.1768238873638,3103.306963772242
NCM Cell 9,28,25,3.267402603246753,2.4999168,-3501.155654062815,3101.079317876794
NCM Cell 9,29,25,3.2674332844155844,2.4999168,-3501.168696325016,3098.8059794345454
NCM Cell 9,30,25,3.267381886688312,2.4999955000000003,-3501.093788541514,3096.653925701088
NCM Cell 9,31,25,3.2675519051948054,2.4998775,-3500.994004134358,3094.4742143138283
NCM Cell 9,32,25,3.267373587662338,2.4999168,-3501.0088854814226,3092.380048989664
NCM Cell 9,33,25,3.268038337012987,2.5000348,-3501.031124482796,3090.3853516258428
NCM Cell 9,34,25,3.2686706136363632,2.4999955000000003,-3501.0134497536237,3088.01364394721
NCM Cell 9,35,25,3.2677092795454543,2.4998379,-3501.0614892024123,3086.124284001193
NCM Cell 9,36,25,3.2677124691558443,2.4998379,-3500.993193915727,3084.3227800853138
NCM Cell 9,37,25,3.267654561688312,2.4998775,-3500.97272055141,3082.865189855689
NCM Cell 9,38,25,3.2653598876623375,2.4999168,-3500.8202430805627,3080.5411579006623
NCM Cell 9,39,25,3.2665834162337664,2.4998775,-3500.775403004474,3078.580614379748
NCM Cell 9,40,25,3.2652824282467536,2.4998775,-3500.8471119320648,3076.5548071408443
NCM Cell 9,41,25,3.2652511090909093,2.4999561000000003,-3500.862231771549,3074.845297876249
NCM Cell 9,42,25,3.266201194155844,2.4998379,-3500.9147350817407,3073.014289900718
NCM Cell 9,43,25,3.2672222185064936,2.4998775,-3500.964787087575,3071.182701043975
NCM Cell 9,44,25,3.2668806318181822,2.4999168,-3501.030606914038,3069.6256422702368
NCM Cell 9,45,25,3.2666844051948054,2.4997985000000003,-3501.155347391769,3067.541906480711
NCM Cell 9,46,25,3.267027523051948,2.4998775,-3501.150122363731,3066.2154794626176
NCM Cell 9,47,25,3.2679686600649354,2.4997985000000003,-3501.158645266048,3064.043265159507
NCM Cell 9,48,25,3.2680282409090915,2.4998775,-3501.123386262907,3062.4071032813863
NCM Cell 9,49,25,3.268434622077922,2.4998775,-3501.0293144082484,3060.70844933336
NCM Cell 9,50,25,3.2681637454545456,2.4999561000000003,-3501.171271990531,3058.95071538154
NCM Cell 9,52,25,3.2684332227272725,2.4999561000000003,-3501.0075671318878,3057.410295668266
NCM Cell 9,53,25,3.268093817207792,2.4998379,-3501.1131758787124,3055.197209084474
NCM Cell 9,54,25,3.267931972077922,2.4999955000000003,-3501.071415453937,3053.744210914309
NCM Cell 9,55,25,3.2678257396103896,2.5000348,-3501.022360040116,3051.659952868519
NCM Cell 9,56,25,3.267897971753247,2.4998379,-3501.1867762723878,3049.925892758922
NCM Cell 9,57,25,3.267392495779221,2.4999561000000003,-3501.1257189637217,3048.119044040121
NCM Cell 9,58,25,3.2673012275974025,2.4999955000000003,-3501.19787804325,3046.2401564649795
NCM Cell 9,59,25,3.2675294126623373,2.4999168,-3500.9811168751344,3045.150473879533
NCM Cell 9,60,25,3.2678469555194805,2.4999561000000003,-3500.939132813434,3043.593942927111
NCM Cell 9,61,25,3.267154218831169,2.4998379,-3500.848532566614,3041.870693329129
NCM Cell 9,62,25,3.267093241883117,2.4999168,-3500.863989113447,3040.3379608102755
NCM Cell 9,63,25,3.2672387214285714,2.4998775,-3500.762159524828,3038.915687221406
NCM Cell 9,64,25,3.267768592207792,2.4998379,-3500.77672645545,3037.565996060928
NCM Cell 9,65,25,3.2678718892857144,2.4999561000000003,-3500.8526308563487,3035.987651861571
NCM Cell 9,66,25,3.267522252597402,2.4999561000000003,-3500.856536552559,3034.239975254178
NCM Cell 9,67,25,3.2672429314935068,2.4999168,-3500.9254124067747,3032.852637526452
NCM Cell 9,68,25,3.267800930194805,2.4999168,-3500.875594893365,3031.720695425895
NCM Cell 9,69,25,3.266590841883117,2.4999168,-3500.862697631182,3030.051925185006
NCM Cell 9,70,25,3.2670660051948053,2.4999168,-3500.847390733233,3029.1330894159614
NCM Cell 9,71,25,3.2675728714285714,2.4999561000000003,-3500.888225421529,3027.827619497616
NCM Cell 9,72,25,3.2675976766233763,2.4998775,-3500.88276198178,3026.3934174106184
NCM Cell 9,73,25,3.2666961672077925,2.4999168,-3500.871332361186,3024.9128762325013
NCM Cell 9,74,25,3.2663095948051946,2.4997985000000003,-3500.807893132448,3023.592136976181
NCM Cell 9,75,25,3.2674174266233766,2.4999168,-3500.854135718126,3022.5614756239147
NCM Cell 9,76,25,3.2676079055194807,2.4999561000000003,-3500.840552485408,3021.274025934923
NCM Cell 9,77,25,3.2677362551948055,2.4998775,-3500.6034546605247,3019.9200335491246
NCM Cell 9,78,25,3.2642024610389613,2.4998379,-3500.498211722464,3018.693977839489
NCM Cell 9,79,25,3.2660409732899023,2.4998775,-3500.5590712282287,3017.262029074297
NCM Cell 9,80,25,3.266176539739414,2.4998775,-3500.62885950546,3016.117067752957
NCM Cell 9,81,25,3.264181621428571,2.4999168,-3500.488158358787,3015.0325676333287
NCM Cell 9,82,25,3.2657834407166124,2.5000348,-3500.559257582769,3013.314543593616
NCM Cell 9,83,25,3.2639524045454547,2.4999561000000003,-3500.643469706424,3012.194771569149
NCM Cell 9,84,25,3.2657117599348537,2.4999561000000003,-3500.569119738212,3011.176946255015
NCM Cell 9,85,25,3.2652177231270363,2.4999955000000003,-3500.557761291032,3010.033005764568
NCM Cell 9,86,25,3.2640902162337664,2.4999561000000003,-3500.538771262759,3008.908457064617
NCM Cell 9,87,25,3.2661207498371336,2.4999561000000003,-3500.594025126371,3008.1789502506517
NCM Cell 9,88,25,3.2643072782467537,2.4998775,-3500.793154150666,3007.012121273468
NCM Cell 9,89,25,3.264695014285714,2.4999561000000003,-3500.5835809029795,3005.7028275389257
NCM Cell 9,90,25,3.2648811755700327,2.4999955000000003,-3500.712206773703,3004.410378684219
NCM Cell 9,91,25,3.264880377272727,2.4999168,-3500.931100906421,3003.590983480498
NCM Cell 9,92,25,3.2648060993506496,2.4998379,-3500.768207311457,3002.368699447972
NCM Cell 9,93,25,3.2652496974025977,2.4999168,-3500.771058269651,3001.415559147543
NCM Cell 9,94,25,3.2650948928571424,2.4999168,-3500.554188087358,3000.194586568332
NCM Cell 9,95,25,3.264718410714286,2.4999168,-3500.6771385812654,2999.127779941816
NCM Cell 9,96,25,3.2641032665584415,2.4998775,-3500.634837014983,2997.582429646674
NCM Cell 9,97,25,3.2656927706840393,2.4999955000000003,-3500.645707885597,2996.710619138996
NCM Cell 9,98,25,3.264846874675325,2.4998379,-3500.670297659065,2995.519681860216
NCM Cell 9,99,25,3.2666478755700328,2.4999955000000003,-3500.570904716526,2994.500298720296
NCM Cell 9,100,25,3.2641995165584414,2.4999168,-3500.4776531475045,2993.534648660208
NCM Cell 9,101,25,3.2654359490259743,2.5000348,-3500.551988264208,2992.6171142446537
NCM Cell 9,103,25,3.264384619155844,2.5000348,-3500.6588027469847,2991.3229876873106
NCM Cell 9,104,25,3.2642786496753247,2.4999168,-3500.763079510619,2990.174413502875
NCM Cell 9,105,25,3.26608176286645,2.4999561000000003,-3500.4381906901367,2988.800267216527
NCM Cell 9,106,25,3.266311848859935,2.4997985000000003,-3500.412003026239,2987.439313735487
NCM Cell 9,107,25,3.2646631534201953,2.4999955000000003,-3500.509504055281,2986.4832904800032
NCM Cell 9,108,25,3.2643935680781757,2.4999168,-3500.6790614578777,2985.228344638941
NCM Cell 9,109,25,3.2657264921824103,2.4999168,-3500.6254667107787,2984.100953880073
NCM Cell 9,110,25,3.26439217564935,2.4998379,-3500.538653007828,2983.1120548900017
NCM Cell 9,111,25,3.2653745687296416,2.4998775,-3500.501247661834,2982.517920927868
NCM Cell 9,112,25,3.265445757003257,2.4998775,-3500.5213010311263,2981.044613226728
NCM Cell 9,113,25,3.264208083116883,2.4998775,-3500.4404626828523,2980.080656468233
NCM Cell 9,114,25,3.2659324736156354,2.4999168,-3500.5816196623323,2979.079131575385
NCM Cell 9,115,25,3.26612331009772,2.4998775,-3500.60341667318,2978.0957778393545
NCM Cell 9,116,25,3.2660119811074915,2.4999168,-3500.5402638323826,2977.150429846873
NCM Cell 9,117,25,3.2653235241042347,2.4999955000000003,-3500.480431361173,2976.43098023532
NCM Cell 9,118,25,3.2648138504885993,2.4999955000000003,-3500.496406947293,2975.770629077558
NCM Cell 9,119,25,3.266115236156352,2.4999561000000003,-3500.501402604685,2974.853346342096
NCM Cell 9,120,25,3.265635693485342,2.4998379,-3500.5719339876377,2974.180347410755
NCM Cell 9,121,25,3.2655797791530943,2.4998379,-3500.461331126013,2972.813849120279
NCM Cell 9,122,25,3.265610552442997,2.4998775,-3500.500242497434,2972.3584502846943
NCM Cell 9,123,25,3.2646378571428567,2.4999168,-3500.581954247815,2971.207950050456
NCM Cell 9,124,25,3.2651466706840395,2.4999955000000003,-3500.585983728569,2970.484131705459
NCM Cell 9,125,25,3.2644345983713356,2.4999561000000003,-3500.7932555448574,2969.52259794515
NCM Cell 9,126,25,3.264264586688312,2.4998775,-3500.606710920199,2968.580966414521
