Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell20,1,25,3.266467508441558,2.5000176,-3498.85730079048,3217.325874979387
NCM Cell20,2,25,3.266477501948052,2.49986,-3498.852526613994,3218.291537731121
NCM Cell20,3,25,3.2662673081168836,2.499939,-3498.549074872567,3216.87146379842
NCM Cell20,4,25,3.265375920454545,2.4998994,-3498.638614367238,3214.6988578171117
NCM Cell20,5,25,3.2663704944805194,2.499939,-3498.645385116807,3213.9149308965416
NCM Cell20,6,25,3.2662832902597407,2.4998994,-3498.618481758771,3211.282086822241
NCM Cell20,7,25,3.2648072003246758,2.499939,-3498.662848619712,3208.786391782633
NCM Cell20,8,25,3.2645865558441565,2.4998994,-3498.7093640354906,3206.44381716607
NCM Cell20,9,25,3.2661866402597406,2.4998994,-3498.5274528765963,3204.401361638046
NCM Cell20,10,25,3.265959096428572,2.499939,-3498.548371257115,3202.09710812785
NCM Cell20,11,25,3.265455951948052,2.499939,-3498.587015897,3199.920938975964
NCM Cell20,12,25,3.2656337863636367,2.5000176,-3498.507000945807,3197.562359467774
NCM Cell20,13,25,3.2648748237012986,2.499939,-3498.547598574295,3195.172535315351
NCM Cell20,14,25,3.264555622727273,2.499939,-3498.604136537923,3192.723157016064
NCM Cell20,15,25,3.2665283273615633,2.499939,-3498.574264733581,3189.725804550647
NCM Cell20,16,25,3.266258015635179,2.4999783,-3498.5595162703053,3187.378154160835
NCM Cell20,17,25,3.264625673701299,2.499939,-3498.555992602987,3184.4713050794817
NCM Cell20,18,25,3.2662867172638435,2.49986,-3498.4828411540034,3182.2855831180827
NCM Cell20,19,25,3.264023831168831,2.499939,-3498.459380283737,3179.804542733561
NCM Cell20,20,25,3.2650467678571427,2.499939,-3498.531820766066,3177.507367898626
NCM Cell20,21,25,3.266114357980456,2.499939,-3498.49239141835,3174.960917948542
NCM Cell20,22,25,3.2645815724025975,2.4998994,-3498.6510526640773,3172.594474796952
NCM Cell20,23,25,3.2659780221498376,2.499939,-3498.559921809348,3170.586619067652
NCM Cell20,24,25,3.2643855977272733,2.500057,-3498.584593433412,3168.326895492488
NCM Cell20,25,25,3.2639461081168832,2.499939,-3498.441646798396,3165.7815277672
NCM Cell20,26,25,3.2640882626623378,2.4998994,-3498.58142800955,3163.41725096856
NCM Cell20,27,25,3.266218364169381,2.49986,-3498.510868463678,3161.367210008952
NCM Cell20,28,25,3.264114848701299,2.49986,-3497.8978359909443,3158.8935370625813
NCM Cell20,29,25,3.2660360042345276,2.499939,-3498.501662365152,3156.834390650638
NCM Cell20,30,25,3.263955947727273,2.500057,-3498.329966049569,3154.712654261204
NCM Cell20,31,25,3.2641539756493505,2.5000176,-3498.732403474045,3152.642312028538
NCM Cell20,32,25,3.2636563149350653,2.4998994,-3499.918127490589,3150.499569956324
NCM Cell20,33,25,3.2652630374592837,2.499939,-3498.473546379694,3148.693303169217
NCM Cell20,34,25,3.2649478055374592,2.499939,-3498.556916169654,3146.320200020884
NCM Cell20,35,25,3.2640942850649353,2.5000176,-3498.458793986407,3144.421177515736
NCM Cell20,36,25,3.263835912987013,2.4999783,-3498.195173185985,3142.541205764972
NCM Cell20,37,25,3.2639016340909093,2.4998994,-3499.161780173842,3141.727717832712
NCM Cell20,38,25,3.263939337987013,2.4999783,-3498.8761614830937,3139.0106253850645
NCM Cell20,39,25,3.2658914641693806,2.4998994,-3498.77668821046,3136.4840992221416
NCM Cell20,40,25,3.2657692462540715,2.4998994,-3498.732355612655,3134.620980805258
NCM Cell20,41,25,3.2650159464285715,2.49986,-3498.626423514421,3132.821549834121
NCM Cell20,42,25,3.266034071335505,2.499939,-3498.730812633224,3130.961621662867
NCM Cell20,43,25,3.2656067504885993,2.49986,-3498.677479348576,3129.049751282416
NCM Cell20,44,25,3.2649427012987013,2.5000176,-3498.721744936932,3127.283884811743
NCM Cell20,45,25,3.2651693065146583,2.499939,-3498.554645989372,3125.336662522514
NCM Cell20,46,25,3.265087266558442,2.4998994,-3498.462793285019,3123.652223255612
NCM Cell20,47,25,3.2644617902597406,2.499939,-3498.556014629213,3122.069240157604
NCM Cell20,48,25,3.2656202019543974,2.5000963,-3498.63952456687,3120.509195914576
NCM Cell20,49,25,3.2653437110749186,2.4998207000000003,-3498.6518297167577,3118.794248489583
NCM Cell20,50,25,3.264967537133551,2.49986,-3498.568803656633,3116.730034197591
NCM Cell20,51,25,3.264992697068404,2.499939,-3498.6556109121584,3115.405025212403
NCM Cell20,52,25,3.264694109446254,2.499939,-3498.58346960778,3113.57164827026
NCM Cell20,53,25,3.2648396895765472,2.4999783,-3498.6226935485274,3111.960832408042
NCM Cell20,54,25,3.2644074631921827,2.4999783,-3498.6022415786542,3110.2552351974823
NCM Cell20,55,25,3.264369778827362,2.4998994,-3498.615109414849,3108.6456581344924
NCM Cell20,56,25,3.264590994462541,2.4998994,-3498.553247625958,3107.17373440606
NCM Cell20,57,25,3.2644537729641696,2.49986,-3498.6307851634333,3105.7057219494623
NCM Cell20,58,25,3.2648657283387625,2.49986,-3498.6347314567047,3103.957765094945
NCM Cell20,59,25,3.2636301635179152,2.499939,-3498.6214203474465,3102.518472203096
NCM Cell20,60,25,3.264118911726384,2.49986,-3498.704063664791,3100.879267187093
NCM Cell20,61,25,3.2637368602605865,2.4998994,-3498.524821836053,3099.5325167825
NCM Cell20,62,25,3.262841648208469,2.5000176,-3498.57010129556,3098.152002327069
NCM Cell20,63,25,3.261731935504886,2.499939,-3497.752641482852,3096.6907304992687
NCM Cell20,64,25,3.263845483387622,2.4998994,-3498.472537652586,3095.620113784721
NCM Cell20,65,25,3.2628987355048857,2.500057,-3498.56864810789,3093.834739637452
NCM Cell20,66,25,3.2640152820846904,2.499939,-3498.637089636038,3092.534546703151
NCM Cell20,67,25,3.2624490947882734,2.4998994,-3498.546865682393,3091.316693439671
NCM Cell20,68,25,3.2632278446254075,2.499939,-3498.52474764661,3090.189982766792
NCM Cell20,69,25,3.261695764495114,2.5000176,-3498.581582325969,3088.7902310214563
NCM Cell20,70,25,3.2624797407166124,2.4999783,-3498.4335483637874,3087.66355058472
NCM Cell20,71,25,3.261459255374593,2.4998994,-3498.7930929743707,3085.902286355255
NCM Cell20,72,25,3.2646865377850163,2.4998994,-3498.649231694818,3084.642880769315
NCM Cell20,73,25,3.2642838605863194,2.4998994,-3498.355565759418,3083.491198314071
NCM Cell20,74,25,3.2618260599348536,2.4999783,-3498.484706561776,3082.586883780384
NCM Cell20,75,25,3.2622563498371333,2.499939,-3498.4361558093437,3081.033357262778
NCM Cell20,76,25,3.2629815983713355,2.499939,-3498.437331557273,3079.91764571425
NCM Cell20,77,25,3.263210763071896,2.4999783,-3498.696488969869,3077.973281160619
NCM Cell20,78,25,3.2640228612377853,2.49986,-3498.5645556427367,3076.699264423557
NCM Cell20,79,25,3.2611999482084695,2.4998994,-3498.468132167182,3075.3576066072583
NCM Cell20,80,25,3.2619089136807817,2.499939,-3498.528307080901,3073.9835355891914
NCM Cell20,81,25,3.261896214006515,2.49986,-3498.462366684801,3073.12747065511
NCM Cell20,82,25,3.2618853299674266,2.4998994,-3498.928375062609,3071.796550126546
NCM Cell20,83,25,3.2614492661237784,2.4998207000000003,-3498.539709747779,3070.60458959052
NCM Cell20,84,25,3.261793606188925,2.4999783,-3498.572917689031,3069.2996969444457
NCM Cell20,85,25,3.2615081387622147,2.499939,-3498.835154732834,3068.1540798491747
NCM Cell20,86,25,3.2616150876221504,2.4998994,-3498.539831818072,3067.083657755535
NCM Cell20,87,25,3.2614741390879476,2.4998994,-3498.7203399395203,3065.711184151612
NCM Cell20,88,25,3.263799555228758,2.499939,-3498.71287971117,3064.4671195416963
NCM Cell20,89,25,3.2631409901960784,2.499939,-3498.671023594482,3063.569226127522
NCM Cell20,90,25,3.2633987967426705,2.499939,-3498.711527124527,3062.532237930636
NCM Cell20,91,25,3.263778036156352,2.49986,-3498.675277417483,3061.0591086074483
NCM Cell20,92,25,3.2629300504885994,2.49986,-3498.7475956084363,3059.75319476698
NCM Cell20,93,25,3.263577724836601,2.49986,-3498.776453080094,3058.557025875924
