Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell18,1,25,3.266216697402597,2.4999626,-3498.1796062638628,3236.493422547201
NCM Cell18,2,25,3.2657972243506492,2.4999626,-3498.1128872339696,3235.514346625299
NCM Cell18,3,25,3.2658363493506495,2.4998839,-3498.1563612256627,3233.385893155113
NCM Cell18,4,25,3.2657203873376623,2.4999232000000005,-3498.066073231653,3231.1587998277428
NCM Cell18,5,25,3.2657209012987014,2.4999232000000005,-3497.937536470615,3228.867553417158
NCM Cell18,6,25,3.2650305094155843,2.5000021,-3497.9862898536608,3226.1467189091027
NCM Cell18,7,25,3.264573057792208,2.4998839,-3498.171776492721,3223.2856026573354
NCM Cell18,8,25,3.2655540555194804,2.5000021,-3498.087634587109,3220.564028941109
NCM Cell18,9,25,3.2653269896103896,2.5000415,-3497.969257771089,3217.5867222433803
NCM Cell18,10,25,3.265044950649351,2.4999626,-3498.00855604575,3215.221148822975
NCM Cell18,11,25,3.2660682717532468,2.4998446,-3497.963524888356,3212.241941713326
NCM Cell18,12,25,3.2659617639610388,2.4999626,-3498.025484735777,3209.523109125028
NCM Cell18,13,25,3.264080452922078,2.5000021,-3497.8129503916334,3206.572299377577
NCM Cell18,14,25,3.2646074597402603,2.4999232000000005,-3498.27404741382,3203.7561584224463
NCM Cell18,15,25,3.2655272022727275,2.4999626,-3498.0258519450126,3200.1046733710414
NCM Cell18,16,25,3.264199099350649,2.4999626,-3498.181484981051,3196.966907291124
NCM Cell18,17,25,3.265398462012987,2.4999626,-3498.0832591296867,3194.366051217179
NCM Cell18,18,25,3.2643736152597405,2.4998839,-3498.069377950982,3191.600895958796
NCM Cell18,19,25,3.2644573564935064,2.4998839,-3498.076653790722,3188.857056598576
NCM Cell18,20,25,3.2655145509740255,2.4998446,-3498.124895134609,3186.3030643851725
NCM Cell18,21,25,3.2650975003246754,2.4999232000000005,-3498.0146152927364,3183.540734959173
NCM Cell18,22,25,3.2650113292207794,2.4998839,-3498.32112094383,3180.786636676025
NCM Cell18,23,25,3.2663847371335506,2.4998052000000004,-3498.272672559973,3178.282379428843
NCM Cell18,24,25,3.2661030579804557,2.4998446,-3498.3081455256074,3175.63493336507
NCM Cell18,25,25,3.264767255194805,2.4999626,-3498.2337640986902,3173.151005803224
NCM Cell18,26,25,3.265364628990228,2.4999232000000005,-3498.254263442471,3170.76554856459
NCM Cell18,27,25,3.2661080592833875,2.4999626,-3498.227191506522,3168.234272942708
NCM Cell18,28,25,3.2643695237012986,2.4998052000000004,-3498.015875765928,3165.866765505235
NCM Cell18,29,25,3.2659755661237786,2.4998839,-3498.1289723532395,3163.516828259956
NCM Cell18,30,25,3.266470029641694,2.5000021,-3498.165731092105,3161.7828722863787
NCM Cell18,31,25,3.2660684214983715,2.4998052000000004,-3498.268307205669,3159.245945859645
NCM Cell18,32,25,3.2664688723127036,2.5000415,-3498.288461840913,3156.9855630799707
NCM Cell18,33,25,3.2656990188925086,2.4999626,-3498.340929398344,3154.7590426848687
NCM Cell18,34,25,3.2655352241042346,2.4998839,-3498.250563630761,3152.576797147488
NCM Cell18,35,25,3.26566271237785,2.4998839,-3498.22035600811,3150.311039935166
NCM Cell18,36,25,3.2643031607142854,2.4998446,-3498.218777523728,3148.1047340577534
NCM Cell18,37,25,3.265401183713355,2.4998839,-3498.3295855468828,3146.24823639011
NCM Cell18,38,25,3.2654989218241046,2.4998839,-3498.261885816288,3144.976900994194
NCM Cell18,39,25,3.2665509671009767,2.5000021,-3498.260474918471,3141.9183925275343
NCM Cell18,40,25,3.264971107166124,2.4998052000000004,-3498.2799542071307,3139.852228732233
