Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell13,1,45,3.2786594447284347,2.4998422,-3499.588460763095,3308.108098779028
NCM Cell13,2,45,3.2796864794871796,2.4998817000000004,-3499.622041964932,3303.734274973009
NCM Cell13,3,45,3.2793867166666666,2.4999998,-3499.393587832647,3298.3505345928247
NCM Cell13,4,45,3.2793113516025643,2.4999211,-3499.409654418998,3293.496637314588
NCM Cell13,5,45,3.2789925333333336,2.5000391,-3499.67229918951,3288.915777357722
NCM Cell13,6,45,3.278682676282052,2.5000391,-3499.523511067423,3284.056697448321
NCM Cell13,7,45,3.2782829333333336,2.4998817000000004,-3499.4651746604163,3279.285399396296
NCM Cell13,8,45,3.2778305750000003,2.4998817000000004,-3499.3739165670318,3274.6548167079
NCM Cell13,9,45,3.277496345833333,2.4998422,-3499.300953335897,3270.049132938369
NCM Cell13,10,45,3.277440305769231,2.4999604,-3499.342302774468,3265.945905267608
NCM Cell13,11,45,3.27682840224359,2.4999998,-3499.235358935143,3261.891678731282
NCM Cell13,12,45,3.276691332051282,2.4999998,-3499.446973896244,3257.710745062528
NCM Cell13,13,45,3.276923062820513,2.4999604,-3499.400398938341,3253.540554428035
NCM Cell13,14,45,3.2768776282051286,2.4999211,-3499.1950157480937,3249.557570318739
NCM Cell13,15,45,3.276648423076923,2.4998817000000004,-3499.18793172216,3245.52428135688
NCM Cell13,16,45,3.2764325836538464,2.4997241000000003,-3499.292410019114,3241.805735039472
NCM Cell13,17,45,3.2762307625,2.4999211,-3499.311561004055,3238.3567744938127
NCM Cell13,18,45,3.278254508360129,2.5000391,-3499.338858149823,3234.8063279564067
NCM Cell13,19,45,3.2757361169871797,2.4999604,-3499.558161656232,3231.341346931014
NCM Cell13,20,45,3.277416635369775,2.4998817000000004,-3499.344055286404,3227.663254051513
NCM Cell13,21,45,3.2755199,2.4999211,-3499.5250346850908,3224.3226110103365
NCM Cell13,22,45,3.2755209118589743,2.4998817000000004,-3499.580923127644,3221.030699494632
NCM Cell13,23,45,3.2775260450160775,2.4999604,-3499.379270653144,3217.9263128175203
NCM Cell13,24,45,3.2762535974276528,2.4998817000000004,-3499.322304037792,3214.9912571046257
NCM Cell13,25,45,3.2769515395498394,2.4998422,-3499.391155001155,3211.729817287463
NCM Cell13,26,45,3.2767381871382635,2.4998422,-3499.255415311517,3208.559162317031
NCM Cell13,27,45,3.277315339549839,2.4998817000000004,-3499.266567861574,3205.590830173203
NCM Cell13,28,45,3.27678338488746,2.4997635,-3499.3466197195758,3202.857503673364
NCM Cell13,29,45,3.2766808305466237,2.5000391,-3499.466351783967,3200.104743615313
NCM Cell13,30,45,3.2774829874598073,2.4998817000000004,-3499.355428554836,3197.5714038883443
NCM Cell13,31,45,3.2766474,2.4999211,-3499.350006121231,3194.5983854696974
NCM Cell13,32,45,3.276270815755627,2.4999604,-3499.282489751933,3191.553424783529
NCM Cell13,33,45,3.2762549855305467,2.4998028,-3499.2022198285326,3188.994530062122
NCM Cell13,34,45,3.2755355202572347,2.5000787,-3499.546473978785,3186.4997883593737
NCM Cell13,35,45,3.275930958520901,2.5001574,-3499.368517965327,3184.0929463383
NCM Cell13,36,45,3.276073918006431,2.4999604,-3499.5757232607125,3181.51038143582
NCM Cell13,37,45,3.275511079099678,2.4998817000000004,-3499.43105275946,3179.055748237442
NCM Cell13,38,45,3.2750575112540194,2.5000391,-3499.3891264584167,3176.569140001356
NCM Cell13,39,45,3.2755835090032153,2.4998028,-3499.405213054301,3174.076298838705
NCM Cell13,40,45,3.2742359736334405,2.4999211,-3499.627906605762,3171.697441528866
NCM Cell13,41,45,3.274612309646302,2.4999604,-3499.336429976101,3169.44725698093
NCM Cell13,42,45,3.2747840048231507,2.4999604,-3499.609967550799,3167.339931843939
NCM Cell13,43,45,3.275045231832798,2.4998028,-3499.659551405609,3164.885919365238
NCM Cell13,44,45,3.2750024302250806,2.5000391,-3499.4347877047585,3162.57400825385
NCM Cell13,45,45,3.275022691318328,2.4999211,-3499.582410031365,3160.5916150705293
NCM Cell13,46,45,3.2740711096463024,2.4998817000000004,-3499.34355734153,3158.003875668129
NCM Cell13,47,45,3.275761727096774,2.4999604,-3499.258071809275,3155.939443533122
NCM Cell13,48,45,3.274011221864952,2.4997635,-3499.315007296281,3153.754033535293
NCM Cell13,49,45,3.2726953524115756,2.4998422,-3499.393476476463,3151.8378399098024
NCM Cell13,50,45,3.27388688199357,2.4998817000000004,-3499.3089633853965,3149.7709188114427
NCM Cell13,51,45,3.2744295877813507,2.4998817000000004,-3499.202027028207,3147.696892234833
NCM Cell13,52,45,3.273197920900322,2.4999998,-3499.590124614665,3145.6376915966807
NCM Cell13,53,45,3.273647307073955,2.4999211,-3499.2082803096228,3143.7740139463976
NCM Cell13,54,45,3.2750137554838705,2.4998817000000004,-3499.401616174007,3141.913701072864
NCM Cell13,55,45,3.2734321771704185,2.4999604,-3499.3376102215807,3139.621131189239
NCM Cell13,56,45,3.272603043086817,2.4998028,-3499.305841197619,3138.182737572427
NCM Cell13,57,45,3.2732756678456587,2.4999604,-3499.23542418031,3136.114114719102
NCM Cell13,58,45,3.273574753376206,2.4999998,-3499.2293170653475,3134.222654384088
NCM Cell13,59,45,3.2751848645161292,2.5000787,-3499.387709064311,3132.1435056233727
NCM Cell13,60,45,3.2741125890322578,2.4999211,-3499.332102070692,3130.4406834555407
NCM Cell13,61,45,3.274526336451613,2.4999604,-3499.1889862573657,3128.535876082629
NCM Cell13,62,45,3.2745277403225814,2.4996848,-3499.321622628124,3126.700290123562
NCM Cell13,63,45,3.274414291935484,2.4998817000000004,-3499.256800875498,3124.9148932076
NCM Cell13,64,45,3.272855782636656,2.4998817000000004,-3500.2467407179747,3123.066464416775
NCM Cell13,65,45,3.2730125450160767,2.4999604,-3499.166618629308,3121.2685010291902
NCM Cell13,66,45,3.273851282903226,2.4999211,-3499.336261542496,3119.5063821226618
NCM Cell13,67,45,3.2736725532258064,2.4999604,-3499.197162006764,3117.9405136309138
NCM Cell13,68,45,3.2731316516129034,2.4998817000000004,-3499.258072816612,3116.258031528725
NCM Cell13,69,45,3.2742549977419353,2.4998817000000004,-3499.145994385111,3114.463611806098
NCM Cell13,70,45,3.272540746623794,2.4999998,-3499.502600214949,3112.978111798908
