Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell15,1,45,3.2799830105431305,2.4998407000000005,-3498.7649458756628,3330.882005598146
NCM Cell15,2,45,3.2796016798722047,2.4999983,-3498.795826516406,3325.965415083415
NCM Cell15,3,45,3.278646270926518,2.499959,-3498.8239580079,3321.1420734731764
NCM Cell15,4,45,3.278251225239617,2.4998803,-3498.721006721243,3316.28115320516
NCM Cell15,5,45,3.277794655910543,2.4998407000000005,-3498.7011569576143,3311.253166987579
NCM Cell15,6,45,3.2773864118210865,2.4999983,-3498.9745006274825,3306.468501180825
NCM Cell15,7,45,3.277510831629393,2.4999197,-3498.770649579508,3301.70524288154
NCM Cell15,8,45,3.277127357827476,2.4999197,-3498.884076071417,3296.943364293348
NCM Cell15,9,45,3.2789348307692308,2.4998803,-3498.836895062468,3292.539362801377
NCM Cell15,10,45,3.279044265384616,2.4998407000000005,-3498.879049053507,3288.138948289391
NCM Cell15,11,45,3.279023056410257,2.4999197,-3498.809661321752,3283.857967694773
NCM Cell15,12,45,3.2782816791666667,2.4999197,-3498.8129432640862,3279.828796874321
NCM Cell15,13,45,3.2778680717948716,2.4998803,-3498.846721030443,3275.728268805744
NCM Cell15,14,45,3.277433523076923,2.4998407000000005,-3498.9936371715667,3271.8360490488017
NCM Cell15,15,45,3.2763065583333333,2.4998407000000005,-3498.964422635416,3265.85045064209
NCM Cell15,16,45,3.2770558923076925,2.4998407000000005,-3498.7978861460665,3263.7133882264534
NCM Cell15,17,45,3.2766514942307694,2.4998803,-3498.801425307651,3259.943604730089
NCM Cell15,18,45,3.2768389314102566,2.499959,-3498.851674848895,3256.138303601078
NCM Cell15,19,45,3.277206844551282,2.4998014,-3498.635683718334,3252.532767818605
NCM Cell15,20,45,3.276848141025641,2.500077,-3498.6376387520754,3249.106816119115
NCM Cell15,21,45,3.2758892939102564,2.499959,-3498.5470165768734,3245.73747838542
NCM Cell15,22,45,3.277098679166667,2.4999197,-3498.689394941031,3242.447216694062
NCM Cell15,23,45,3.2762458506410255,2.4999197,-3498.557512025139,3239.210517859837
NCM Cell15,24,45,3.275784665384615,2.4998803,-3498.649157915961,3235.7927169255904
NCM Cell15,25,45,3.275158769230769,2.4999983,-3499.498973195226,3232.946140414225
NCM Cell15,26,45,3.2752655506410258,2.4998014,-3498.7846156354717,3229.8960245000567
NCM Cell15,27,45,3.2757842772435897,2.4999197,-3498.48359643326,3226.781745114609
NCM Cell15,28,45,3.2748095336538463,2.4999983,-3498.708851835484,3224.004549777018
NCM Cell15,29,45,3.2767069192926046,2.4998014,-3498.6080462753966,3221.013366263832
NCM Cell15,30,45,3.2768307495176847,2.4999983,-3498.772387637035,3218.129773521187
NCM Cell15,31,45,3.2748283407051284,2.4998803,-3498.817189307251,3215.462004222409
NCM Cell15,32,45,3.2750242243589742,2.4999197,-3498.591001624179,3212.733446574029
NCM Cell15,33,45,3.275381408974359,2.4999197,-3498.70133982987,3210.126951273059
NCM Cell15,34,45,3.275144380769231,2.4999197,-3498.4619501989173,3207.490822442899
NCM Cell15,35,45,3.276529017363344,2.499959,-3498.476296948297,3205.039221067708
NCM Cell15,36,45,3.2767982051446944,2.4998407000000005,-3498.756309323254,3202.3656100198023
NCM Cell15,37,45,3.276468365594855,2.4997227000000004,-3498.6770554033947,3199.962697072617
NCM Cell15,38,45,3.2759861974276525,2.4999197,-3498.634617465782,3197.251865276286
NCM Cell15,39,45,3.275065285530547,2.4998407000000005,-3498.831259142825,3195.357882495933
NCM Cell15,40,45,3.275992272347267,2.499959,-3498.84998245797,3192.7881377054887
NCM Cell15,41,45,3.275988726688103,2.4999983,-3498.693713458913,3190.1735018420472
NCM Cell15,42,45,3.2758905971061094,2.4998803,-3498.5291705186823,3187.912933652345
NCM Cell15,43,45,3.275583800321543,2.499959,-3498.638622715292,3185.620007785509
NCM Cell15,44,45,3.276367705787781,2.4999983,-3498.677319756963,3183.260538662652
NCM Cell15,45,45,3.2747653321543413,2.5000377,-3498.6584367520586,3180.9343344346803
NCM Cell15,46,45,3.275231796463023,2.4999197,-3498.3964788135827,3178.853797215304
NCM Cell15,47,45,3.276176627974276,2.4998407000000005,-3498.6725478441213,3176.675941285943
NCM Cell15,48,45,3.274011182636656,2.499959,-3498.564459026996,3174.410541412085
NCM Cell15,49,45,3.2748511784565917,2.4997621,-3498.408494394764,3172.341631157359
NCM Cell15,50,45,3.2755722697749197,2.4998407000000005,-3498.539209144148,3170.269159100205
NCM Cell15,51,45,3.274466891961415,2.4998803,-3498.647318656396,3168.073879267987
NCM Cell15,52,45,3.274855988745981,2.4998803,-3498.6268364882453,3166.0669247314445
NCM Cell15,53,45,3.2749732411575563,2.4999983,-3498.532875869198,3164.166265442302
NCM Cell15,54,45,3.275200143729904,2.4998407000000005,-3498.6578754651177,3162.25194684394
NCM Cell15,55,45,3.274846621543409,2.5000377,-3498.664748507572,3160.208149484459
NCM Cell15,56,45,3.2744586511254017,2.4998014,-3498.7884405399877,3158.567848091634
NCM Cell15,57,45,3.273995989067524,2.4999983,-3498.9257732469423,3156.589333201769
NCM Cell15,58,45,3.2739177369774923,2.5000377,-3498.888923653912,3154.5150793599464
NCM Cell15,59,45,3.2738022488745986,2.4998014,-3498.8815810907845,3152.862173665229
NCM Cell15,60,45,3.274740636334405,2.4998407000000005,-3498.926817101677,3151.241611295572
NCM Cell15,61,45,3.2745455176848877,2.499959,-3498.879852236647,3149.32070287448
NCM Cell15,62,45,3.274850039228296,2.4998803,-3498.950641794888,3147.446978946126
NCM Cell15,63,45,3.2745619797427654,2.4998803,-3498.0500801608614,3145.639270043538
NCM Cell15,64,45,3.2742706180064314,2.4998407000000005,-3498.910888958931,3143.5661194425456
NCM Cell15,65,45,3.2732937556270096,2.4998803,-3498.4327492164807,3141.93304133762
NCM Cell15,66,45,3.2741417228295817,2.4998407000000005,-3498.545638591416,3139.9787639177803
NCM Cell15,67,45,3.27353458488746,2.4998407000000005,-3498.885736736189,3138.1883278080268
NCM Cell15,68,45,3.2736237315112544,2.4999197,-3498.623790944181,3136.336659709473
NCM Cell15,69,45,3.2739015372990354,2.499959,-3499.023253343537,3134.604320766603
NCM Cell15,70,45,3.2746793562700964,2.4999197,-3498.521295305689,3132.654657156982
NCM Cell15,71,45,3.273548004823151,2.4999983,-3498.776368867664,3130.9598832183174
NCM Cell15,72,45,3.273574844051447,2.499959,-3498.967861249718,3129.548813631731
NCM Cell15,73,45,3.2733934099678454,2.4998407000000005,-3498.7916010639947,3127.553563211126
NCM Cell15,74,45,3.275252961290323,2.4998803,-3498.57072513469,3125.8171938043893
NCM Cell15,75,45,3.274999025483871,2.4999983,-3498.669000387509,3124.241041546498
NCM Cell15,76,45,3.273364180322581,2.4997621,-3498.419109534781,3122.443190761988
NCM Cell15,77,45,3.274290974516129,2.4998803,-3498.770559415552,3120.8051687753664
NCM Cell15,78,45,3.2749111280645162,2.4999197,-3498.6741686419987,3119.454050903458
NCM Cell15,79,45,3.2748464732258067,2.4999197,-3498.678732920678,3117.9427670791333
NCM Cell15,80,45,3.274635600645161,2.4997227000000004,-3498.6397024822304,3116.5777294357617
NCM Cell15,81,45,3.2744732574193547,2.4998407000000005,-3498.683758225248,3115.016848548585
NCM Cell15,82,45,3.2737789254838714,2.4999983,-3498.458907365583,3113.050881243354
NCM Cell15,83,45,3.2727177216129033,2.4998014,-3498.238753982568,3111.4503685126424
NCM Cell15,84,45,3.2735614512903224,2.499959,-3498.570959888631,3110.114232918568
NCM Cell15,85,45,3.2738402780645157,2.5000377,-3498.380088068694,3108.448405594619
NCM Cell15,86,45,3.273871785161291,2.4996834,-3498.845295134644,3106.987566582303
NCM Cell15,87,45,3.2734947651612902,2.4998014,-3498.403155473966,3105.44165053955
NCM Cell15,88,45,3.272938124516129,2.5001166,-3498.555023072622,3103.7214135015192
NCM Cell15,89,45,3.2729816925806454,2.4998014,-3498.447691838987,3102.415380397269
NCM Cell15,90,45,3.2718872177419356,2.4997227000000004,-3498.577512216666,3101.0506367395005
NCM Cell15,91,45,3.273033137096774,2.4997227000000004,-3498.660155871355,3099.516117874212
NCM Cell15,92,45,3.272845009354839,2.5000377,-3498.090023962026,3098.024594502767
NCM Cell15,93,45,3.2723163161290323,2.5000377,-3498.348245282038,3096.481045125871
NCM Cell15,94,45,3.2726343977419354,2.500077,-3498.29981276134,3095.014821189235
NCM Cell15,95,45,3.2724804341935485,2.499959,-3498.619563021123,3093.5657500356706
NCM Cell15,96,45,3.2728631780645157,2.4998407000000005,-3498.56564491639,3092.218848771294
NCM Cell15,97,45,3.27290014032258,2.4998803,-3498.3394605283897,3090.9229813087327
NCM Cell15,98,45,3.2724453832258065,2.4998407000000005,-3498.709062611584,3089.798429922824
NCM Cell15,99,45,3.272311117741936,2.4998407000000005,-3498.6594108409886,3088.408816736381
NCM Cell15,100,45,3.2728833741935484,2.4999197,-3498.491053311276,3086.762967491591
NCM Cell15,101,45,3.2718065587096774,2.4998803,-3498.392259782694,3085.513554629718
NCM Cell15,102,45,3.2721786274193554,2.4998014,-3498.743982941744,3083.947293971082
NCM Cell15,103,45,3.2710977412903226,2.4997621,-3498.6067389857203,3082.828757113173
NCM Cell15,104,45,3.271285742258064,2.4998803,-3498.954127696064,3081.518099252383
NCM Cell15,105,45,3.2710971096774197,2.499959,-3498.681905490217,3079.9080338646118
NCM Cell15,106,45,3.2699886583870974,2.4999197,-3498.740233678252,3078.6845662023907
NCM Cell15,107,45,3.272114914239482,2.4998803,-3498.5917600889784,3077.366229973553
NCM Cell15,108,45,3.270615921612903,2.4999197,-3498.639593459444,3075.83939318102
NCM Cell15,109,45,3.27052852967742,2.4998407000000005,-3498.743023368573,3074.705552605253
NCM Cell15,110,45,3.2720736223300975,2.4999197,-3498.936894605989,3073.2369165799955
NCM Cell15,111,45,3.2706511103225813,2.4998014,-3498.772524172883,3071.866330661482
NCM Cell15,112,45,3.272019717799353,2.499959,-3498.587063335131,3070.401939818117
NCM Cell15,113,45,3.2711239058064523,2.4997621,-3498.840016265468,3069.2901543031157
NCM Cell15,114,45,3.271237590967742,2.4998803,-3498.7931633058583,3068.241734381239
NCM Cell15,115,45,3.272154930097088,2.4998803,-3498.969116005686,3066.929034148492
NCM Cell15,116,45,3.2721076472491912,2.4998407000000005,-3499.06308381881,3065.6734666760217
NCM Cell15,117,45,3.2695610848387098,2.4997621,-3499.1846071030104,3064.572335569798
NCM Cell15,118,45,3.271112475483871,2.4999983,-3498.871314462317,3063.5151174976945
NCM Cell15,119,45,3.2707764825806454,2.4998407000000005,-3498.585723912779,3062.247986649035
NCM Cell15,120,45,3.2715091906148865,2.4998014,-3498.8610838157488,3060.99863009562
NCM Cell15,121,45,3.2706960825806455,2.4998014,-3498.772026298103,3059.709971724311
NCM Cell15,122,45,3.27011314516129,2.499959,-3499.1913292904937,3058.404026444231
NCM Cell15,123,45,3.2703745712903225,2.4998014,-3498.909048450902,3057.182841145017
NCM Cell15,124,45,3.272266050485437,2.4999983,-3498.613966862219,3055.575882741832
NCM Cell15,125,45,3.272256117799353,2.4998014,-3498.6562054705373,3054.270513999159
NCM Cell15,126,45,3.2712708799352748,2.4998803,-3498.8206641056568,3052.9246339009587
NCM Cell15,127,45,3.2720657216828477,2.4999983,-3498.8662713792,3051.6542342953803
NCM Cell15,128,45,3.2718614317152106,2.4998407000000005,-3498.617203313369,3050.2280284375047
NCM Cell15,129,45,3.2713730870550157,2.4999197,-3498.747381791302,3049.2952076831048
NCM Cell15,130,45,3.2721154252427183,2.4999197,-3498.778682843089,3047.916318861491
NCM Cell15,131,45,3.271785989967638,2.4999983,-3498.741125204172,3046.587802768147
NCM Cell15,132,45,3.2715280546925567,2.4999983,-3499.018073718906,3045.467500277367
NCM Cell15,133,45,3.27156335210356,2.4998014,-3499.036639989656,3044.44511109714
NCM Cell15,134,45,3.2714336252427185,2.4998803,-3499.0225015300484,3043.275152284883
