Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell 4,1,45,3.2786632635782746,2.4999859,-3501.489914398172,3290.990059401854
NCM Cell 4,2,45,3.2784145686900956,2.4999859,-3501.4398711071394,3286.877150856797
NCM Cell 4,3,45,3.2779516485623006,2.5000253,-3501.3967986424627,3283.2140651570617
NCM Cell 4,4,45,3.27822851884984,2.4999859,-3501.355132023374,3278.683389941407
NCM Cell 4,5,45,3.277281540255591,2.4999073,-3501.288149958791,3274.183049943172
NCM Cell 4,6,45,3.2777032038338656,2.4999859,-3501.148858545224,3269.55139383206
NCM Cell 4,7,45,3.2768510763578282,2.4999859,-3501.665857144211,3264.7973284811715
NCM Cell 4,8,45,3.2788001487179486,2.4999466,-3501.3720467831317,3260.727603412
NCM Cell 4,9,45,3.278188219551282,2.4999073,-3501.375949526513,3256.592945029975
NCM Cell 4,10,45,3.278676223076923,2.4999073,-3501.3352584834693,3252.347051721873
NCM Cell 4,11,45,3.277950333974359,2.4999466,-3501.4095057914647,3248.308552351618
NCM Cell 4,12,45,3.2777750451923073,2.4998677,-3501.312869766193,3244.1878325935872
NCM Cell 4,13,45,3.2775525625,2.4999466,-3501.303840720694,3240.29906389391
NCM Cell 4,14,45,3.2782092903846154,2.4998283,-3501.331770166777,3236.7317209330245
NCM Cell 4,15,45,3.2785264250000004,2.4998677,-3501.3839340014783,3233.654627440325
NCM Cell 4,16,45,3.2768654185897437,2.4998677,-3501.30633890633,3229.937321443954
NCM Cell 4,17,45,3.27709181474359,2.4999073,-3501.340228849326,3226.374355611166
NCM Cell 4,18,45,3.2761604849358976,2.4998677,-3501.345424588081,3222.573295971405
NCM Cell 4,19,45,3.2763529246794874,2.4998283,-3501.431434615549,3219.298676329483
NCM Cell 4,20,45,3.2768840903846157,2.4997497,-3501.473768795393,3216.238059922011
NCM Cell 4,21,45,3.276244399038462,2.4998677,-3501.4559829597997,3213.118191611195
NCM Cell 4,22,45,3.277103544871795,2.4998283,-3501.5337307236714,3209.9572597309057
NCM Cell 4,23,45,3.2759036673076922,2.4998283,-3501.6327202876146,3207.014920942655
NCM Cell 4,24,45,3.275470684935897,2.4998677,-3501.70285682997,3204.1048521388066
NCM Cell 4,25,45,3.275884109294872,2.4999859,-3501.483629182073,3201.2062756126534
NCM Cell 4,26,45,3.2753427169871796,2.4999859,-3501.523029769263,3198.129123253584
NCM Cell 4,27,45,3.2755022310897437,2.4999466,-3501.6003983561186,3195.4054722258834
NCM Cell 4,28,45,3.2754740903846153,2.4999073,-3501.529699062496,3192.288442295464
NCM Cell 4,29,45,3.2767790794212215,2.4999466,-3501.54106995502,3189.77778783651
NCM Cell 4,30,45,3.2741986176282047,2.4999466,-3501.4959372470257,3187.173199996744
NCM Cell 4,31,45,3.275012458333333,2.4999466,-3501.622724970068,3184.77733879815
NCM Cell 4,32,45,3.2744612349358975,2.5000253,-3501.6613910635992,3182.201066344401
NCM Cell 4,33,45,3.276494470096463,2.5000253,-3501.460499393845,3179.634891221921
NCM Cell 4,34,45,3.2742034089743592,2.4998677,-3501.376745415565,3176.820382762588
NCM Cell 4,35,45,3.27601477170418,2.4999859,-3501.454479924619,3174.499229048938
NCM Cell 4,36,45,3.276356468488746,2.4998677,-3501.4980648556816,3171.9118823974627
NCM Cell 4,37,45,3.275694083601286,2.4999466,-3501.283758137112,3169.55209245714
NCM Cell 4,38,45,3.275769289067524,2.4999073,-3501.314212828736,3167.345797254366
NCM Cell 4,39,45,3.27578878585209,2.4999466,-3501.3508685925203,3164.643539844292
NCM Cell 4,40,45,3.2755493768488746,2.4998283,-3501.2383964209507,3162.126139095595
NCM Cell 4,41,45,3.2745685845659165,2.4999073,-3501.189806852138,3159.773972912463
NCM Cell 4,42,45,3.2745494652733123,2.4998283,-3501.228482352613,3157.700093373888
NCM Cell 4,43,45,3.2763560942122187,2.4999466,-3501.2059916198823,3155.367015409888
NCM Cell 4,44,45,3.276011988745981,2.4999859,-3501.237061301581,3153.367092056888
NCM Cell 4,45,45,3.2758248678456594,2.4998677,-3501.234082345225,3150.984212819557
NCM Cell 4,46,45,3.27460605659164,2.4999859,-3501.099699046182,3148.8488358961326
NCM Cell 4,47,45,3.2756983922829583,2.4999073,-3501.080196331392,3146.908337863772
NCM Cell 4,48,45,3.2750520771704177,2.4999073,-3501.1746878776094,3144.673011489258
NCM Cell 4,49,45,3.27530174437299,2.4999073,-3501.1305053420565,3142.825060913219
NCM Cell 4,50,45,3.2751960327974277,2.4999466,-3501.074203112547,3141.1333777316618
NCM Cell 4,52,45,3.2750138448387096,2.4999859,-3501.138597832691,3138.370932730577
NCM Cell 4,53,45,3.27474317170418,2.4997103,-3501.337995672169,3135.985054587401
NCM Cell 4,54,45,3.275558619614148,2.4999466,-3501.282614912157,3134.0980004142243
NCM Cell 4,55,45,3.274902691318328,2.4999073,-3501.235140355225,3131.84615854343
NCM Cell 4,56,45,3.2727325807073955,2.4999859,-3501.171690609356,3129.379949013676
NCM Cell 4,57,45,3.2735518430868162,2.4999073,-3501.147248687017,3127.7248509365504
NCM Cell 4,58,45,3.274182066881029,2.4998283,-3501.102623888993,3126.234058560111
NCM Cell 4,59,45,3.274423120257235,2.4999073,-3501.1873797795142,3124.499092705349
NCM Cell 4,60,45,3.27541732926045,2.4999073,-3501.157080276462,3122.708558353681
NCM Cell 4,61,45,3.274523010289389,2.4998677,-3501.2048960896277,3120.803680136721
NCM Cell 4,62,45,3.273659827009646,2.4999073,-3501.12984146912,3120.447354653998
NCM Cell 4,63,45,3.2732882463022506,2.4999466,-3501.100626836932,3119.0042007442216
