Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCM Cell21,1,45,3.278185723003195,2.5000539,-3500.892844714961,3349.091170412053
NCM Cell21,2,45,3.277690183386581,2.5000143,-3500.8683433330607,3344.523734001603
NCM Cell21,3,45,3.277158797124601,2.499975,-3500.952307657599,3339.245133100452
NCM Cell21,4,45,3.2793052278846155,2.4999356,-3500.821173866543,3334.309546509467
NCM Cell21,5,45,3.278992108333334,2.499975,-3500.8033906563173,3329.306269985757
NCM Cell21,6,45,3.27864063301282,2.4998963,-3500.7967870638,3324.747593676082
NCM Cell21,7,45,3.2780616006410255,2.5000143,-3500.689974488698,3320.089796246745
NCM Cell21,8,45,3.278119774038462,2.499778,-3500.765186025761,3315.642118419325
NCM Cell21,9,45,3.2772731881410255,2.4998176,-3500.727708087833,3311.325080137126
NCM Cell21,10,45,3.276976603846154,2.4999356,-3500.817918290873,3306.705076302084
NCM Cell21,11,45,3.277302091666667,2.4998963,-3500.689285133216,3302.458189919029
NCM Cell21,12,45,3.2774192060897436,2.4999356,-3500.519770639575,3298.35472739678
NCM Cell21,13,45,3.2769313003205127,2.499778,-3500.71110290172,3294.2766338325987
NCM Cell21,14,45,3.2765423307692307,2.499778,-3500.6359000884413,3290.1820822833943
NCM Cell21,15,45,3.27416475,2.4998176,-3500.637911214677,3282.8213793028417
NCM Cell21,16,45,3.2760087349358975,2.5000143,-3500.557396672938,3282.287727481685
NCM Cell21,17,45,3.276650490705128,2.4998176,-3500.633906022962,3278.580772365862
NCM Cell21,18,45,3.2754500227564107,2.5000143,-3500.538335494532,3274.712451276181
NCM Cell21,19,45,3.275102453525641,2.4998963,-3500.484018608896,3271.232538350697
NCM Cell21,20,45,3.275557674358974,2.4999356,-3500.405286691693,3267.698574459769
NCM Cell21,21,45,3.2755601964743595,2.4998569,-3500.3838895733834,3264.307859612224
NCM Cell21,22,45,3.27690061221865,2.4998569,-3500.5900678545813,3261.215341226808
NCM Cell21,23,45,3.2767961546623794,2.5000143,-3500.55421206036,3257.6785233021383
NCM Cell21,24,45,3.2752218387820515,2.4998963,-3500.516326478232,3254.678695312638
NCM Cell21,25,45,3.276535084244373,2.4998176,-3500.535763324403,3251.340438442516
NCM Cell21,26,45,3.2761142327974277,2.4998569,-3500.436863720892,3248.249618974337
NCM Cell21,27,45,3.274459563141025,2.5000143,-3500.482906348249,3245.020819660374
NCM Cell21,28,45,3.2758035234726686,2.4998176,-3500.5023958854185,3242.278889187149
NCM Cell21,29,45,3.276538505466238,2.4999356,-3500.415966438534,3239.284277934165
NCM Cell21,30,45,3.2762221061093246,2.4999356,-3500.5294833356206,3236.454924900173
NCM Cell21,31,45,3.276381255948553,2.499975,-3500.493952183147,3233.4225542061376
NCM Cell21,32,45,3.2762633794212217,2.5000143,-3500.5684718207845,3231.024135477568
NCM Cell21,33,45,3.275913550160772,2.499778,-3500.529269865933,3228.162923340658
NCM Cell21,34,45,3.2756219633440518,2.4998569,-3500.5537984953944,3225.355661406658
NCM Cell21,35,45,3.2750920977491957,2.5000143,-3500.5197854632866,3222.529004516602
NCM Cell21,36,45,3.2756637430868167,2.4998569,-3500.557617640111,3220.3057995062927
NCM Cell21,37,45,3.27512641221865,2.4998176,-3500.427824936755,3217.61256129747
NCM Cell21,38,45,3.275338223794212,2.4998569,-3500.39991152252,3215.277588547498
NCM Cell21,39,45,3.2752278282958196,2.4999356,-3500.529664807652,3212.997126925319
NCM Cell21,40,45,3.274507659807074,2.4998569,-3500.4427933134743,3210.579578342151
NCM Cell21,41,45,3.27394752636656,2.499975,-3500.44644023348,3208.202932123889
NCM Cell21,42,45,3.2751554038585207,2.4998176,-3500.537437241381,3205.980955976698
NCM Cell21,43,45,3.274706306752412,2.4998569,-3500.492313893793,3203.553523203122
NCM Cell21,44,45,3.273427033118971,2.4998569,-3500.516886189962,3201.187163909774
NCM Cell21,45,45,3.2737674848874603,2.499778,-3500.459187126726,3198.91942254842
NCM Cell21,46,45,3.273015922829582,2.4999356,-3500.583866063482,3196.6242027733
NCM Cell21,47,45,3.273582256913183,2.4998176,-3500.4729136550263,3194.522949915637
NCM Cell21,48,45,3.2737505247588423,2.4998569,-3500.528425619694,3192.241006172143
NCM Cell21,49,45,3.273586177170418,2.4999356,-3500.581636779978,3190.634931222875
NCM Cell21,50,45,3.2726703996784567,2.4998569,-3500.3232117614866,3188.35332665392
NCM Cell21,51,45,3.2735645340836017,2.4999356,-3500.5672682492877,3186.163651438263
NCM Cell21,52,45,3.273020723794212,2.4999356,-3500.637948737328,3184.450477835555
NCM Cell21,53,45,3.2726980038585207,2.4998176,-3500.5195922357507,3182.4250293135588
NCM Cell21,54,45,3.274634564516129,2.4998176,-3500.612978848852,3180.405592659775
NCM Cell21,55,45,3.273472229903537,2.4998963,-3500.310105546003,3178.767156724854
NCM Cell21,56,45,3.272406291318328,2.4999356,-3500.51978996479,3176.752475759821
