cycle_num,time_s,time_e,SOC_s,SOC_e,charge_capacity,Tmax,Tmin
1,2019-07-26 11:17:42,2019-07-26 14:48:57,15.2,75.6,131.15687086092717,35.34889589905363,33.37287066246057
2,2019-07-27 00:41:59,2019-07-27 01:41:13,20.0,75.2,132.1562871678744,39.38426966292135,37.73932584269663
3,2019-07-27 01:43:45,2019-07-27 02:06:50,74.8,93.2,131.16953205012075,41.94827586206897,39.96551724137931
4,2019-07-27 10:33:19,2019-07-27 12:14:39,24.8,99.6,133.69322742127153,41.45203679369251,39.62023653088042
5,2019-07-27 21:48:29,2019-07-27 23:33:54,22.0,74.4,131.0714393818914,41.38811630847029,38.905183312262956
6,2019-07-28 11:56:11,2019-07-28 13:48:40,15.2,99.6,133.88402892476304,40.2654028436019,38.53317535545024
7,2019-07-29 05:54:57,2019-07-29 07:01:32,58.4,99.6,137.06199295105182,38.792,36.414
8,2019-07-30 01:36:57,2019-07-30 02:26:27,47.6,90.4,131.405602982217,33.61290322580645,31.943548387096776
9,2019-07-30 07:19:53,2019-07-30 09:14:22,42.0,99.6,133.76523529610338,34.62165308498254,32.655413271245635
10,2019-07-30 18:34:05,2019-07-30 20:05:45,32.8,99.6,133.18878440618764,39.14825581395349,37.26453488372093
11,2019-07-31 05:14:11,2019-07-31 07:59:38,47.6,99.6,134.31607944978634,35.0,33.0
12,2019-07-31 17:16:46,2019-07-31 19:08:35,43.2,99.6,134.0980433067376,34.45887961859356,31.98688915375447
13,2019-08-01 16:56:31,2019-08-01 21:28:37,23.6,99.6,130.1611875526316,29.806072477962783,28.62095984329089
14,2019-08-02 06:14:19,2019-08-02 07:46:15,34.8,99.6,132.8428707111626,32.844927536231886,30.605797101449276
15,2019-08-02 17:50:48,2019-08-02 19:35:24,49.2,98.8,132.4003463468862,35.738853503184714,33.84203821656051
16,2019-08-03 06:40:09,2019-08-03 09:16:08,23.2,98.8,132.10712572788066,33.19401709401709,31.62735042735043
17,2019-08-04 00:34:47,2019-08-04 01:57:46,20.0,93.6,130.95158279551634,35.13322632423756,33.71107544141252
18,2019-08-04 12:23:34,2019-08-04 14:47:46,20.4,68.8,129.1109443721304,36.27239150507849,34.74792243767313
19,2019-08-04 19:40:19,2019-08-04 21:07:19,30.0,74.0,130.58784666717173,38.73660030627871,37.34303215926493
20,2019-08-04 21:07:59,2019-08-04 22:11:06,74.4,99.6,140.65926803350973,39.0,37.84388185654009
21,2019-08-05 05:31:57,2019-08-05 06:43:44,36.4,72.8,129.17092950244205,36.37291280148423,33.601113172541744
22,2019-08-05 09:05:11,2019-08-05 10:05:21,66.4,99.6,138.94124171686752,36.68362831858407,34.7146017699115
23,2019-08-05 22:31:01,2019-08-05 23:54:09,23.2,94.4,131.06392323657929,41.65865384615385,39.844551282051285
24,2019-08-07 06:42:52,2019-08-07 09:31:39,19.6,99.6,132.86027320833333,33.943083003952566,33.024505928853756
25,2019-08-07 15:41:52,2019-08-07 17:16:27,32.4,99.6,133.50313682208997,44.28169014084507,42.44225352112676
26,2019-08-08 19:33:37,2019-08-08 21:00:36,21.2,96.0,130.8500617702763,42.166921898928024,40.21592649310873
27,2019-08-08 21:26:13,2019-08-08 21:44:37,95.6,99.6,147.11120722222222,42.1,38.92142857142857
28,2019-08-09 13:41:57,2019-08-09 15:29:05,27.2,99.6,134.43038298994782,44.14427860696517,42.82835820895522
29,2019-08-10 01:18:57,2019-08-10 02:46:28,38.8,99.6,133.90975451845765,43.32572298325723,40.97716894977169
30,2019-08-10 16:34:38,2019-08-10 19:29:09,13.6,98.8,132.7926449321857,43.31321619556914,41.0855614973262
31,2019-08-11 04:05:58,2019-08-11 05:49:24,53.2,99.6,135.26439982040233,38.050257731958766,36.27319587628866
32,2019-08-11 18:45:13,2019-08-11 20:49:52,42.4,99.6,134.6503904088967,41.42459893048128,39.30909090909091
33,2019-08-12 14:55:03,2019-08-12 17:48:08,6.4,94.4,132.7627840909091,43.03158705701079,41.3382126348228
34,2019-08-13 09:46:13,2019-08-13 11:20:50,58.0,99.6,135.67938240518168,33.00422535211268,31.611267605633802
35,2019-08-14 00:53:32,2019-08-14 02:04:07,44.8,98.8,132.00870667181067,39.152830188679246,37.47547169811321
36,2019-08-14 16:01:46,2019-08-14 17:08:13,18.4,80.8,130.7591545628561,43.37474949899799,41.791583166332664
37,2019-08-14 20:39:05,2019-08-14 21:44:03,51.2,99.2,132.4252475462963,44.79303278688525,42.17827868852459
38,2019-08-15 04:48:53,2019-08-15 06:08:17,47.2,99.6,134.6476050360475,38.23489932885906,33.56879194630873
39,2019-08-16 14:02:00,2019-08-16 14:41:54,26.8,46.8,130.87359018333336,37.733333333333334,35.75
40,2019-08-16 15:09:39,2019-08-16 16:13:02,46.8,78.4,132.29823165436002,39.607142857142854,37.82773109243698
41,2019-08-16 16:29:50,2019-08-16 16:48:31,77.6,86.8,130.6642259444444,40.0,38.0
42,2019-08-17 00:45:05,2019-08-17 02:40:05,28.8,87.6,130.70680697278914,35.517960602549245,33.36848203939745
43,2019-08-17 17:17:16,2019-08-17 18:57:13,50.8,99.6,134.15019479451274,33.364,31.724
44,2019-08-18 16:46:21,2019-08-18 18:57:38,32.4,99.6,133.20211972552914,35.27208121827411,33.50355329949239
45,2019-08-19 21:01:35,2019-08-19 23:05:32,12.0,82.8,131.31509066619586,37.601075268817205,36.388172043010755
46,2019-08-20 12:51:46,2019-08-20 14:29:33,48.4,99.6,134.86643359917537,36.53542234332425,35.258855585831064
47,2019-08-20 23:10:13,2019-08-21 00:28:24,60.0,99.6,135.50774163860834,37.0,35.0
48,2019-08-21 05:42:08,2019-08-21 07:30:37,41.2,98.8,132.334859919946,36.84398034398034,34.558968058968055
49,2019-08-21 20:01:18,2019-08-21 21:53:02,39.2,98.8,132.77359296001123,38.82836710369487,37.45411203814064
50,2019-08-22 11:15:21,2019-08-22 12:32:43,48.4,99.6,133.90742331542972,37.91222030981067,36.51635111876076
51,2019-08-23 00:51:10,2019-08-23 02:36:35,19.6,99.6,133.7454440503472,41.529709228824274,39.41087231352718
52,2019-08-23 15:18:31,2019-08-23 16:59:48,26.0,99.6,133.27446690066427,38.752631578947366,36.34473684210526
53,2019-08-24 00:04:05,2019-08-24 01:08:56,36.0,94.0,131.1264071791188,41.09034907597536,38.64271047227926
54,2019-08-24 17:25:04,2019-08-24 19:38:54,30.4,99.6,133.3360798892101,42.69521912350598,40.60557768924303
55,2019-08-25 09:39:25,2019-08-25 12:47:23,39.2,99.6,132.31673429451806,35.732624113475175,33.82836879432624
56,2019-08-25 17:25:08,2019-08-25 17:48:13,23.2,36.0,135.25998324652778,34.88505747126437,31.448275862068964
57,2019-08-25 18:26:21,2019-08-25 20:16:42,43.2,99.6,130.33360738770688,36.8707729468599,32.992753623188406
58,2019-08-26 11:44:37,2019-08-26 13:24:17,26.8,99.6,132.6513271157662,33.48663101604278,31.65374331550802
59,2019-08-26 21:26:20,2019-08-26 23:28:56,43.2,78.4,131.74153532196968,34.0,32.07717391304348
60,2019-08-26 23:41:28,2019-08-27 00:32:11,78.4,99.6,135.3083344077569,34.0,32.82722513089005
61,2019-08-27 12:53:57,2019-08-27 15:35:16,32.8,90.0,130.73208268016703,35.46859504132232,33.49586776859504
62,2019-08-27 21:58:14,2019-08-27 22:57:28,36.0,70.0,130.96297838235296,38.384787472035796,35.52125279642058
63,2019-08-28 08:11:49,2019-08-28 09:18:02,70.0,99.6,135.87822797484986,33.47791164658634,31.877510040160644
64,2019-08-28 23:06:37,2019-08-28 23:55:03,18.0,63.2,131.9883389534169,41.895604395604394,39.645604395604394
