Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCA Cell14,1,25,3.347205450537635,2.6499162,-3501.122349467673,3266.668529924858
NCA Cell14,2,25,3.35123961218638,2.6501129,-3501.1152495210104,3267.656143103161
NCA Cell14,3,25,3.3503208864285714,2.6499949000000003,-3500.928802388801,3266.13089212321
NCA Cell14,4,25,3.3514644478571425,2.6498767999999995,-3501.1508456186853,3264.6218431146885
NCA Cell14,5,25,3.353358060357143,2.6499162,-3501.0855117485166,3263.1014980913624
NCA Cell14,6,25,3.353206498928571,2.6499949000000003,-3501.128565707921,3260.9461701794426
NCA Cell14,7,25,3.351563840569395,2.6499949000000003,-3501.0281670686186,3260.371659439293
NCA Cell14,8,25,3.352363472597865,2.6499949000000003,-3501.215913074692,3257.680119124078
NCA Cell14,9,25,3.352368806405694,2.6499555,-3500.996548464026,3253.650161977677
NCA Cell14,10,25,3.3526132583629895,2.6499555,-3501.050884097762,3251.416764671355
NCA Cell14,11,25,3.352802233807829,2.6499555,-3501.0825043996697,3248.149151214193
NCA Cell14,12,25,3.3528429975088967,2.6500342,-3501.017382361485,3246.367258566488
NCA Cell14,13,25,3.353754292170818,2.6499555,-3501.221957215725,3243.142263647461
NCA Cell14,14,25,3.3530850822064058,2.6499555,-3500.9937160672243,3238.4765559777834
NCA Cell14,15,25,3.3531123911032026,2.6499949000000003,-3501.232625502031,3236.237807481557
NCA Cell14,16,25,3.353606075088968,2.6499949000000003,-3501.2598801897147,3233.988933158634
NCA Cell14,17,25,3.3530989508896796,2.6500342,-3500.9668058405737,3229.595560923261
NCA Cell14,18,25,3.353894097508897,2.6500342,-3501.067067507356,3226.534790912408
NCA Cell14,19,25,3.3532590743772244,2.6499949000000003,-3501.050918914159,3223.2910418042
NCA Cell14,20,25,3.3530213330960854,2.6500342,-3501.13835957894,3220.0636804688843
NCA Cell14,21,25,3.3549569633451957,2.6499555,-3501.176940495046,3217.628079721273
NCA Cell14,22,25,3.353281485409253,2.6499162,-3501.134570954917,3213.607794648302
NCA Cell14,23,25,3.353125844128114,2.6500342,-3501.340758698889,3209.993872342663
NCA Cell14,24,25,3.353475790747331,2.6499949000000003,-3501.130538378,3207.6673708058006
NCA Cell14,25,25,3.3531720747330964,2.6499555,-3501.005739663427,3203.430314070638
NCA Cell14,26,25,3.3540483412811386,2.6499555,-3501.1370257005387,3200.614290117052
NCA Cell14,27,25,3.3530693886121,2.6498375,-3501.066609013214,3197.020176815594
NCA Cell14,28,25,3.352785706761566,2.6499555,-3501.083453335641,3193.428615227459
NCA Cell14,29,25,3.3533844555160144,2.6499162,-3501.042209516251,3190.9293781453443
NCA Cell14,30,25,3.3526045715302493,2.6499949000000003,-3500.985619261602,3187.109097160238
NCA Cell14,31,25,3.3524571957295373,2.6499555,-3501.1707261821284,3183.5260001653364
NCA Cell14,32,25,3.3528752234875445,2.6498767999999995,-3501.071020853972,3181.308801492107
NCA Cell14,33,25,3.3514858096085414,2.6501129,-3501.1890131367686,3177.074453700493
NCA Cell14,34,25,3.3520971633451957,2.6499949000000003,-3501.159048758718,3174.705100886911
NCA Cell14,35,25,3.3526021907473313,2.6499162,-3501.032729674037,3171.985420573189
NCA Cell14,36,25,3.3516508355871886,2.6499555,-3501.188019686501,3168.776047581109
NCA Cell14,37,25,3.352139056227758,2.6499949000000003,-3501.3957028350733,3166.993248632133
NCA Cell14,38,25,3.3537051782142857,2.6499949000000003,-3501.1094450512487,3162.786099862604
NCA Cell14,39,25,3.351540872241993,2.6499162,-3501.281279013454,3159.832580518933
NCA Cell14,40,25,3.351407923843416,2.6499949000000003,-3501.2356076923547,3157.041270273709
NCA Cell14,41,25,3.3532783435714286,2.6500735,-3501.0062574752947,3154.440286167401
NCA Cell14,42,25,3.3515515085409255,2.6499555,-3501.106818653864,3151.73468728719
NCA Cell14,43,25,3.3533923671428574,2.6499949000000003,-3501.005380121292,3148.67827164442
NCA Cell14,44,25,3.352442108214286,2.6499555,-3501.0112290521724,3145.9324139709493
NCA Cell14,45,25,3.3531442175,2.6499555,-3501.314963165241,3144.095416612547
NCA Cell14,46,25,3.35325529,2.6500342,-3501.282409358314,3140.941552338326
NCA Cell14,47,25,3.3532714521428573,2.6499949000000003,-3501.205907617335,3138.140889460447
NCA Cell14,48,25,3.353668342857143,2.6497982,-3501.430736761527,3135.450393508574
NCA Cell14,49,25,3.3519587589285713,2.6499162,-3501.132699219749,3132.676861943357
NCA Cell14,50,25,3.3528839885714286,2.6499949000000003,-3501.1797305082723,3130.5439530392778
NCA Cell14,51,25,3.353001798214286,2.6500735,-3501.044848165318,3127.953215603434
NCA Cell14,52,25,3.352266095714286,2.6500735,-3501.0510444102283,3125.26324299669
NCA Cell14,53,25,3.352544038928572,2.6499162,-3501.2683644602616,3123.841780144315
NCA Cell14,54,25,3.352682237142857,2.6499162,-3501.2142685472777,3120.877841384414
NCA Cell14,55,25,3.352932345357143,2.6499555,-3501.424263151638,3118.8513507571056
NCA Cell14,56,25,3.351600396071429,2.6499949000000003,-3501.177688195919,3116.073490566137
NCA Cell14,57,25,3.3514553089285712,2.6499555,-3501.185525478074,3113.251039540066
NCA Cell14,58,25,3.351772765357143,2.6499949000000003,-3501.285866292616,3112.082638094886
NCA Cell14,59,25,3.351981394285714,2.6499949000000003,-3501.038409888711,3109.5099459535054
NCA Cell14,60,25,3.351465006785714,2.6499555,-3500.6767782354827,3106.7129882245563
NCA Cell14,61,25,3.35225203,2.6499555,-3500.66393541885,3104.6109928356927
NCA Cell14,62,25,3.3514471585714287,2.6499949000000003,-3500.736544937858,3102.424901177842
NCA Cell14,63,25,3.352983812142857,2.6499949000000003,-3500.85666119079,3100.531839754229
NCA Cell14,64,25,3.352081080714286,2.6499555,-3500.9377299718262,3098.3382023506706
NCA Cell14,65,25,3.3514962217857143,2.6499555,-3501.0696400348907,3095.999403932832
NCA Cell14,66,25,3.352158118928571,2.6499949000000003,-3500.712792196946,3094.485074583197
NCA Cell14,67,25,3.3514831482142857,2.6499555,-3500.4325715441432,3092.1727694685883
NCA Cell14,68,25,3.350999657857143,2.6499949000000003,-3500.81084108536,3090.442470602618
NCA Cell14,69,25,3.3512448428571426,2.6500735,-3500.567598779777,3087.922187618
NCA Cell14,70,25,3.3507471557142856,2.6499555,-3500.875302777878,3085.5734221067964
NCA Cell14,71,25,3.3509112285714284,2.6497982,-3500.881482076468,3083.7213628217232
NCA Cell14,72,25,3.3503684046428575,2.6500342,-3500.4030291227505,3081.855229997694
NCA Cell14,73,25,3.351512528928571,2.6500342,-3500.316776583667,3080.078428383788
NCA Cell14,74,25,3.350530500714286,2.6499949000000003,-3500.2354578754603,3078.357632014023
NCA Cell14,75,25,3.350160891428571,2.6499949000000003,-3500.526579795632,3076.099075227456
NCA Cell14,76,25,3.351123657857143,2.6499555,-3501.101924828664,3073.9579505571865
NCA Cell14,77,25,3.3503259435714288,2.6499949000000003,-3501.1079962908807,3071.14406097331
NCA Cell14,78,25,3.350102686785714,2.6499949000000003,-3501.0814795671995,3069.180604241265
NCA Cell14,79,25,3.3504864957142857,2.6499555,-3501.0281465584694,3068.347605049777
NCA Cell14,80,25,3.3516595021505378,2.6499949000000003,-3501.091435356856,3065.621110237495
NCA Cell14,81,25,3.3493478560714283,2.6500342,-3500.7498302056483,3063.846785317246
NCA Cell14,82,25,3.3488853124999998,2.6499162,-3500.747642225361,3061.661613305258
NCA Cell14,83,25,3.3509976315412184,2.6499949000000003,-3500.904828687573,3059.751048955216
NCA Cell14,84,25,3.3494057810714284,2.6500342,-3500.985695699398,3058.1457887742768
NCA Cell14,85,25,3.35114422688172,2.6501522,-3501.02048412299,3056.411164104545
NCA Cell14,86,25,3.3490731407142857,2.6500342,-3501.281283469513,3054.001599715848
NCA Cell14,87,25,3.3494184325,2.6500735,-3501.058009891118,3053.114284607207
NCA Cell14,88,25,3.3504744559139787,2.6498767999999995,-3501.162966232452,3050.9134044514976
NCA Cell14,89,25,3.3513354139784948,2.6499949000000003,-3501.107550657033,3049.059682607016
NCA Cell14,90,25,3.3490259824372757,2.6499162,-3501.050651407082,3046.7519365147555
NCA Cell14,91,25,3.3505152362007173,2.6499162,-3500.9998113994066,3045.106391313342
NCA Cell14,92,25,3.3507762577060936,2.6499949000000003,-3501.0291810747717,3044.5404194923217
NCA Cell14,93,25,3.3507090942652327,2.6500342,-3501.168959806886,3041.972396533204
NCA Cell14,94,25,3.3503895197132616,2.6499555,-3501.306797172846,3040.33616754164
NCA Cell14,95,25,3.350129197132617,2.6499555,-3501.178563551732,3038.1324147029623
NCA Cell14,96,25,3.3507037362007166,2.6499555,-3501.175842980516,3036.045743717312
NCA Cell14,97,25,3.349322563082437,2.6499162,-3500.999068291582,3034.821859077962
NCA Cell14,98,25,3.3480744437275987,2.6498767999999995,-3500.960757494276,3032.3383812190777
NCA Cell14,99,25,3.3490429179211474,2.6499162,-3501.000298772503,3030.447593199462
NCA Cell14,100,25,3.3504335376344088,2.6499555,-3500.9721575004387,3028.288028817681
NCA Cell14,101,25,3.3496793874551973,2.6500342,-3500.936133135804,3026.901653008492
NCA Cell14,102,25,3.3497565691756277,2.6499949000000003,-3501.3199409004383,3025.15852306573
NCA Cell14,103,25,3.349127435125448,2.6499555,-3501.031408535974,3023.439425669894
NCA Cell14,104,25,3.3490739573476707,2.6499555,-3501.13127566312,3021.0218078933367
NCA Cell14,105,25,3.3494759326164876,2.6499949000000003,-3501.085161550061,3020.033100207248
NCA Cell14,106,25,3.347130951612903,2.6499162,-3500.968083330742,3017.255655677628
NCA Cell14,107,25,3.349755722222222,2.6499162,-3500.899651935512,3015.597827823894
NCA Cell14,108,25,3.348214976344086,2.6499555,-3500.887173761014,3013.1264801988377
NCA Cell14,109,25,3.349042773835125,2.6499555,-3500.928477401023,3011.432482677272
NCA Cell14,110,25,3.3506484240143366,2.6499162,-3501.0595996812044,3010.168512883166
NCA Cell14,111,25,3.349214621863799,2.6499555,-3500.937119080402,3007.359332915312
NCA Cell14,112,25,3.3507376028673836,2.6498767999999995,-3501.04230977912,3004.825356711559
NCA Cell14,113,25,3.350179710394265,2.6499162,-3501.077439957166,3001.9815611592603
NCA Cell14,114,25,3.3488544107526885,2.6500342,-3500.982458397465,3000.0162822911243
NCA Cell14,115,25,3.349610541935484,2.6499555,-3501.083056698355,2997.788674783938
NCA Cell14,116,25,3.348159943369175,2.6500342,-3500.795701516251,2994.9003439761
NCA Cell14,117,25,3.3501306096774193,2.6499949000000003,-3500.883573285564,2992.495307835557
NCA Cell14,118,25,3.3484156050179212,2.6499555,-3500.931344000981,2990.390809864636
