Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCA Cell18,1,25,3.348374097857143,2.650003,-3502.071859294587,3258.51153141127
NCA Cell18,2,25,3.348753462633452,2.6498849,-3502.055732444471,3259.475529716118
NCA Cell18,3,25,3.3509117829181494,2.6500816,-3502.08306004747,3261.6197300013537
NCA Cell18,4,25,3.349796990070922,2.6499243,-3502.084262033132,3259.708150444608
NCA Cell18,5,25,3.351373658156028,2.650003,-3502.205152654723,3257.012935723059
NCA Cell18,6,25,3.3516839024822698,2.650003,-3502.035263142246,3255.649695373265
NCA Cell18,7,25,3.3523649971631206,2.6499243,-3501.969331042395,3253.576918670924
NCA Cell18,8,25,3.353034915957447,2.650003,-3502.048225446111,3251.174423093669
NCA Cell18,9,25,3.3509746519434627,2.6499636000000004,-3502.151091066147,3249.115281240234
NCA Cell18,10,25,3.3515083568904593,2.6500423,-3502.120685094564,3245.567227466634
NCA Cell18,11,25,3.3535990007092202,2.6500423,-3502.085201571082,3242.258555417615
NCA Cell18,12,25,3.3514109660777383,2.6500423,-3502.027609820213,3239.270566965061
NCA Cell18,13,25,3.351791626501767,2.6499243,-3502.020239653963,3235.459073833279
NCA Cell18,14,25,3.3518195982332153,2.6498849,-3502.0352368471995,3232.560193813476
NCA Cell18,15,25,3.35207475795053,2.6499243,-3501.9469418177287,3227.397668360869
NCA Cell18,16,25,3.3514762081272087,2.6499636000000004,-3501.98126502233,3224.357511926677
NCA Cell18,17,25,3.3518696830388692,2.650003,-3502.0375161473053,3219.7805170312517
NCA Cell18,18,25,3.352186487985866,2.6499243,-3501.826274790315,3215.8554841791465
NCA Cell18,19,25,3.3515844537102475,2.6499243,-3501.816614685619,3211.863769583875
NCA Cell18,20,25,3.3518770519434633,2.650003,-3501.8747263386267,3207.126309852159
NCA Cell18,21,25,3.3520479116607773,2.6499636000000004,-3501.876951266199,3203.318441794436
NCA Cell18,22,25,3.351260284452297,2.6499636000000004,-3501.9008510357708,3198.6171435727283
NCA Cell18,23,25,3.351592670671378,2.6499636000000004,-3502.033417887078,3194.6545487585463
NCA Cell18,24,25,3.351412774204947,2.6501212000000005,-3501.767845071845,3190.4181058593736
NCA Cell18,25,25,3.35168951024735,2.650003,-3501.8340229981814,3185.5961472743043
NCA Cell18,26,25,3.3516921441696113,2.6499636000000004,-3501.81602802888,3181.339744448512
NCA Cell18,27,25,3.3533196138297874,2.6499636000000004,-3501.8309700484447,3177.593362842204
NCA Cell18,28,25,3.3511169720848053,2.6499636000000004,-3501.9140716196803,3173.182863914931
NCA Cell18,29,25,3.3529438808510643,2.6500423,-3501.9641023910194,3169.110483124049
NCA Cell18,30,25,3.3531221801418445,2.650003,-3501.9419886309147,3164.423383527292
NCA Cell18,31,25,3.353251063120567,2.6500423,-3501.891359151668,3159.512879152831
NCA Cell18,32,25,3.3529480677304964,2.650003,-3501.988759347365,3155.000837746309
NCA Cell18,33,25,3.3528365134751774,2.6500423,-3502.003052879464,3150.468963376736
NCA Cell18,34,25,3.352432985460993,2.6499243,-3502.006256098343,3145.938463377005
NCA Cell18,35,25,3.3522389138297872,2.6500816,-3502.006354329273,3141.738705095488
NCA Cell18,36,25,3.3525115999999997,2.6500423,-3501.9282484110327,3137.482226896294
NCA Cell18,37,25,3.3522147578014185,2.6500423,-3501.951070152285,3133.93878980089
NCA Cell18,38,25,3.351697292907801,2.6499243,-3501.953114773493,3130.159677552897
NCA Cell18,39,25,3.351882026241135,2.6500816,-3502.0122204883064,3126.289284415962
NCA Cell18,40,25,3.3520805787234047,2.6499243,-3502.0592279720613,3122.345806931829
NCA Cell18,41,25,3.351296989716312,2.6499636000000004,-3501.879447800934,3119.0514833919265
NCA Cell18,42,25,3.3512958677304963,2.650003,-3501.919459245812,3115.284146875135
NCA Cell18,43,25,3.351259575531915,2.650003,-3501.947123838169,3111.707762020265
NCA Cell18,44,25,3.351696459929078,2.6500423,-3501.9260497079163,3108.139389905328
NCA Cell18,45,25,3.350808859929078,2.6500423,-3501.970720987957,3104.654264675703
NCA Cell18,46,25,3.3505865819148934,2.6498849,-3501.899628873098,3101.1412879260274
NCA Cell18,47,25,3.3504042280141846,2.6499636000000004,-3501.84214079714,3098.2222112285685
NCA Cell18,48,25,3.3500853170212768,2.6499243,-3501.934864755628,3095.003185760901
NCA Cell18,49,25,3.350426574468085,2.6498456000000004,-3501.83839687876,3092.01641951484
NCA Cell18,50,25,3.349798106028369,2.6499243,-3501.941344884292,3088.952803023953
NCA Cell18,51,25,3.350328268794326,2.6500423,-3501.840501977867,3086.183569804823
NCA Cell18,52,25,3.349950017730497,2.6498849,-3501.8481579745617,3083.597956394449
NCA Cell18,53,25,3.350090073758865,2.650003,-3501.7643997377368,3080.959190267472
NCA Cell18,54,25,3.3495061539007094,2.6499243,-3501.793068054038,3078.078791742348
NCA Cell18,55,25,3.3501478734042553,2.6500423,-3501.966519493164,3075.816546746826
NCA Cell18,56,25,3.3498027124113476,2.6499636000000004,-3501.940596403665,3073.624254583468
NCA Cell18,57,25,3.3491924198581557,2.6498456000000004,-3501.947257847512,3070.798549074163
NCA Cell18,58,25,3.3498462755319145,2.6499243,-3501.919000349182,3068.824850027127
NCA Cell18,59,25,3.3493575932624116,2.650003,-3501.88245179282,3066.182112406142
NCA Cell18,60,25,3.349372670212766,2.6500423,-3502.371440811553,3064.0581078420696
NCA Cell18,61,25,3.3488525617021274,2.650003,-3502.861533964148,3062.078884268664
NCA Cell18,62,25,3.3507930893238433,2.6498849,-3502.872516726512,3059.8816572907176
NCA Cell18,63,25,3.3507509131672597,2.6498849,-3502.99469649926,3058.6521117256675
NCA Cell18,64,25,3.3487739570921984,2.6499636000000004,-3502.5430904807818,3055.903296549752
NCA Cell18,65,25,3.3507126637010676,2.650003,-3502.6330593772554,3054.151179776475
NCA Cell18,66,25,3.3506853387900355,2.6499636000000004,-3503.1067045441164,3052.657701439208
NCA Cell18,67,25,3.3488461418439717,2.650003,-3503.720609784776,3051.1842564512813
NCA Cell18,68,25,3.349525828113879,2.650003,-3503.5609729115367,3049.372557797172
NCA Cell18,69,25,3.350436059430605,2.650003,-3503.597248789436,3047.644438774279
NCA Cell18,70,25,3.3494533740213526,2.650003,-3502.810723057422,3045.0418483275
NCA Cell18,71,25,3.349530165480427,2.6498849,-3502.774322086916,3043.361884991591
NCA Cell18,72,25,3.3496314825622777,2.6498849,-3503.793867215008,3042.119924521485
NCA Cell18,73,25,3.3505005103202845,2.650003,-3504.090720612255,3040.946361454402
NCA Cell18,74,25,3.3502721195729537,2.6499243,-3503.899617322582,3038.898099121228
NCA Cell18,75,25,3.34864753024911,2.6498849,-3503.756694341772,3037.2336592230904
NCA Cell18,76,25,3.3506781943060497,2.6499243,-3502.23876421039,3034.447752937688
NCA Cell18,77,25,3.348617571631206,2.6499243,-3502.578979355544,3032.930025037301
NCA Cell18,78,25,3.3499324540925266,2.6499636000000004,-3502.404730950886,3030.230400711668
NCA Cell18,79,25,3.350273936654805,2.650003,-3502.335777380552,3028.423539679362
NCA Cell18,80,25,3.3501793619217084,2.6499636000000004,-3502.16618504832,3026.689210884601
NCA Cell18,81,25,3.349534927402135,2.6499243,-3502.1598630195426,3025.030247293294
NCA Cell18,82,25,3.3494386633451954,2.6501212000000005,-3502.277585222262,3023.363383035075
NCA Cell18,83,25,3.349938340213523,2.650003,-3502.284423739511,3021.659174236518
NCA Cell18,84,25,3.349248655871886,2.6499243,-3502.185973335848,3019.746093249511
NCA Cell18,85,25,3.349484625978648,2.6499243,-3502.146191139116,3018.298308429904
NCA Cell18,86,25,3.3500235323843413,2.650003,-3502.049614840886,3016.590050683321
NCA Cell18,87,25,3.3498203644128113,2.6500423,-3502.108974533951,3015.174625142688
NCA Cell18,88,25,3.3496052672597867,2.6499243,-3502.135969962741,3013.506850144449
NCA Cell18,89,25,3.349736703202847,2.6499243,-3502.238926578276,3012.121613950196
NCA Cell18,90,25,3.348870608896797,2.6500816,-3502.1218823401177,3010.093424259172
NCA Cell18,91,25,3.349577530604982,2.650003,-3502.127378053766,3008.304525726319
