Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCA Cell 1,1,25,3.3458459322580647,2.6500354,-3500.734937007911,3240.202679093018
NCA Cell 1,2,25,3.348826582078853,2.6500354,-3500.8350000113646,3242.569409173178
NCA Cell 1,3,25,3.3490212460714286,2.6499565,-3500.617018670871,3241.245423133412
NCA Cell 1,4,25,3.3510678989285716,2.6499958,-3500.706946884258,3240.46667462904
NCA Cell 1,5,25,3.3500736466192174,2.6499565,-3501.182067240722,3239.497770822481
NCA Cell 1,6,25,3.35105312064057,2.6500354,-3500.630195637613,3237.907930428873
NCA Cell 1,7,25,3.351768219217082,2.6499171,-3500.546697403556,3235.20059774577
NCA Cell 1,8,25,3.352618653024911,2.6498778,-3500.710482495356,3233.567101232502
NCA Cell 1,9,25,3.3527639434163703,2.6499958,-3500.8337525462925,3231.106248272027
NCA Cell 1,10,25,3.353337816370107,2.6499565,-3500.7886406686607,3226.261296600205
NCA Cell 1,11,25,3.3537472028469746,2.6499958,-3500.814476154772,3224.432197403158
NCA Cell 1,12,25,3.3537026494661926,2.6499565,-3500.741111295064,3220.107902076552
NCA Cell 1,13,25,3.35383294519573,2.6499565,-3500.603407626553,3216.865122004934
NCA Cell 1,14,25,3.3528849039007094,2.6499958,-3500.6051537366698,3214.3442795871306
NCA Cell 1,15,25,3.3543695491103205,2.6498778,-3500.5959910945976,3209.520445321451
NCA Cell 1,16,25,3.354508250533808,2.6499958,-3500.6104072897497,3205.826421616076
NCA Cell 1,17,25,3.3544585135231317,2.6500354,-3500.6371174565834,3201.894234014485
NCA Cell 1,18,25,3.35446551886121,2.6500747,-3500.677093710985,3198.2770908649354
NCA Cell 1,19,25,3.3547355017793596,2.6499565,-3500.6391965711714,3194.826517964819
NCA Cell 1,20,25,3.354707341637011,2.6498778,-3500.587230860974,3190.40914548462
NCA Cell 1,21,25,3.354790145551602,2.6500354,-3500.485927664469,3186.4920438041195
NCA Cell 1,22,25,3.354452205338078,2.6499958,-3500.584317586234,3182.488885238989
NCA Cell 1,23,25,3.3544674836298936,2.6499565,-3500.543900638167,3178.644717722573
NCA Cell 1,24,25,3.354498439857651,2.6499171,-3500.5438228718767,3175.081103073188
NCA Cell 1,25,25,3.3546880017793597,2.6499171,-3500.478316996945,3170.771832314588
NCA Cell 1,26,25,3.3525439819148937,2.6500354,-3500.323842977167,3166.928038035478
NCA Cell 1,27,25,3.3544590750889682,2.6499958,-3500.2659005529968,3163.533517378065
NCA Cell 1,28,25,3.3543838395017795,2.6500354,-3500.337005305626,3159.826274771319
NCA Cell 1,29,25,3.3545690555160146,2.6499171,-3500.366435998923,3157.095895156928
NCA Cell 1,30,25,3.354958970106761,2.6501141,-3500.397803933876,3153.5630779770227
NCA Cell 1,31,25,3.354954484341637,2.6499171,-3500.412915279103,3150.39014738919
NCA Cell 1,32,25,3.3547827174377227,2.6498778,-3500.3976322674184,3147.5146124072257
NCA Cell 1,33,25,3.3548571117437724,2.6499171,-3500.57396136227,3143.986291239962
NCA Cell 1,34,25,3.353817673309609,2.6500354,-3500.543940629914,3140.776598326007
NCA Cell 1,35,25,3.3544513669039144,2.6498778,-3500.506676657952,3137.460672276884
NCA Cell 1,36,25,3.354451087900356,2.6500354,-3500.3764067170314,3134.123873718127
NCA Cell 1,37,25,3.35243215212766,2.6499958,-3500.752892049245,3130.8381676298027
NCA Cell 1,38,25,3.35433872633452,2.6499565,-3500.539469921802,3126.896953313393
NCA Cell 1,39,25,3.354142441637011,2.6500354,-3500.451840830091,3124.172000528294
NCA Cell 1,40,25,3.3544288145907473,2.6500747,-3500.449206267934,3121.243529816353
NCA Cell 1,41,25,3.353957212811388,2.6499958,-3500.3906944511104,3118.029302463239
NCA Cell 1,42,25,3.3537462274021355,2.6500747,-3500.532940213794,3114.9024162984224
NCA Cell 1,43,25,3.354237431672598,2.6498778,-3500.5798041931344,3112.7478463532148
NCA Cell 1,44,25,3.3538101074733095,2.6499565,-3500.4990333317387,3109.56434607354
NCA Cell 1,45,25,3.35393928113879,2.6498778,-3500.484441067038,3106.891023478868
NCA Cell 1,46,25,3.353522893238434,2.6499958,-3500.399959884451,3104.298199469129
NCA Cell 1,47,25,3.3539210708185054,2.6500354,-3500.3970822621272,3101.670945501166
NCA Cell 1,48,25,3.35320667544484,2.6499958,-3500.3688845070583,3099.369829881725
