Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCA Cell27,1,45,3.3682036913194446,2.6499443,-3497.0159978262377,3348.469194051921
NCA Cell27,2,45,3.3691136635416665,2.6499836,-3496.911116432173,3345.160967979738
NCA Cell27,3,45,3.3687361836805554,2.6499836,-3497.038935787672,3341.309058405084
NCA Cell27,4,45,3.367067702422145,2.6499443,-3497.0225833620534,3337.214189898139
NCA Cell27,5,45,3.3675423702422145,2.6499443,-3497.088806504199,3333.9984179246667
NCA Cell27,6,45,3.369317502430556,2.6500626,-3497.103641427866,3329.807273558758
NCA Cell27,7,45,3.369148118055555,2.6498263,-3497.260737462345,3326.5051640977645
NCA Cell27,8,45,3.3670366384083046,2.6498656000000005,-3497.2621325304167,3322.102581782091
NCA Cell27,9,45,3.3683667909722224,2.6500232000000006,-3497.063511985356,3318.440600667997
NCA Cell27,10,45,3.3685493041666668,2.6500626,-3496.974597292269,3315.144907910973
NCA Cell27,11,45,3.368573914236111,2.6500232000000006,-3497.0107484860278,3311.299717261148
NCA Cell27,12,45,3.3691356680555558,2.6499443,-3497.1529145358336,3307.7524875960307
NCA Cell27,13,45,3.368400696527778,2.649905,-3497.3096435069374,3304.317199196506
NCA Cell27,14,45,3.368332614930556,2.6499443,-3497.151030499091,3300.632296990965
NCA Cell27,15,45,3.3663157885416672,2.6500232000000006,-3497.315360381078,3294.279702013752
NCA Cell27,16,45,3.3680429128472222,2.649905,-3496.957548555429,3292.392031876494
NCA Cell27,17,45,3.367020147222222,2.6499443,-3496.766045361674,3288.304508232691
NCA Cell27,18,45,3.3672267270833336,2.6500232000000006,-3496.89717782321,3284.009111638861
NCA Cell27,19,45,3.3673657625,2.6501806,-3496.7184438767463,3278.9722412872998
NCA Cell27,20,45,3.367504260416667,2.6500626,-3497.055474024099,3274.67377748386
NCA Cell27,21,45,3.3667115798611116,2.6499443,-3496.7335474494253,3269.87762054945
NCA Cell27,22,45,3.366914739236111,2.6499443,-3497.149084271213,3264.9143557313378
NCA Cell27,23,45,3.365797504166667,2.6499443,-3496.757024907884,3259.136261966551
NCA Cell27,24,45,3.365570692013889,2.6500232000000006,-3496.572748560291,3253.9743283288567
NCA Cell27,25,45,3.3653918666666667,2.6499836,-3496.6795000861903,3248.612237876925
NCA Cell27,26,45,3.3655205208333334,2.6499836,-3496.715660143664,3243.2986660704187
NCA Cell27,27,45,3.3652133194444445,2.6500232000000006,-3496.994951982691,3238.263910362547
NCA Cell27,28,45,3.3649995003472224,2.649905,-3496.901219630357,3232.3934138060167
NCA Cell27,29,45,3.364696948263889,2.6500232000000006,-3496.955335997036,3227.309907794192
NCA Cell27,30,45,3.366391803135888,2.6500232000000006,-3496.969988904121,3221.939938731151
NCA Cell27,31,45,3.3656401275261323,2.6500232000000006,-3496.799197877614,3216.212919474555
NCA Cell27,32,45,3.3653934588850176,2.6500232000000006,-3496.703214655157,3210.775398239748
NCA Cell27,33,45,3.3651076944250873,2.649905,-3496.7809179518927,3205.400010167913
NCA Cell27,34,45,3.365026885365854,2.6500626,-3496.7393659236045,3200.433611750623
NCA Cell27,35,45,3.3646780076655056,2.6499443,-3496.803836227574,3195.248662340766
NCA Cell27,36,45,3.3644545229965157,2.6499836,-3496.8254327079326,3190.233373185085
NCA Cell27,37,45,3.364337769686411,2.6500232000000006,-3496.99962636618,3185.302629777158
NCA Cell27,38,45,3.364554670034843,2.6499836,-3496.980333480702,3180.124671766493
NCA Cell27,39,45,3.363207729965157,2.6500626,-3496.97480416485,3175.042822199704
NCA Cell27,40,45,3.3630649104529615,2.6499836,-3496.9262806986853,3169.800115724825
NCA Cell27,41,45,3.3628639229965156,2.6500232000000006,-3496.8147896202004,3164.7614902411574
NCA Cell27,42,45,3.362993705923345,2.6500232000000006,-3497.05417737103,3160.9762146777307
NCA Cell27,43,45,3.362571016724739,2.6500626,-3497.057496666458,3156.487992334121
NCA Cell27,44,45,3.3619555808362365,2.6499836,-3496.854177761109,3151.708955860321
NCA Cell27,45,45,3.3640435440559444,2.6500626,-3497.0476911650294,3146.242314993491
NCA Cell27,46,45,3.363340455944056,2.6500232000000006,-3496.886183966007,3141.58709386122
NCA Cell27,47,45,3.3634833576923078,2.6500232000000006,-3496.774650359456,3136.296387122261
NCA Cell27,48,45,3.362558901048951,2.6499443,-3496.653173735018,3131.9798311456952
NCA Cell27,49,45,3.3618282730769233,2.6500232000000006,-3496.7322567071838,3126.752629790988
NCA Cell27,50,45,3.362890129370629,2.6499443,-3496.963300924542,3122.350686931831
NCA Cell27,51,45,3.3621848465034967,2.6498656000000005,-3496.85537958077,3117.725611035021
