Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCA Cell 3,1,45,3.3662137384083044,2.6499794,-3497.225367883394,3338.665239391952
NCA Cell 3,2,45,3.366627074048443,2.64994,-3497.083419675512,3337.6808616924377
NCA Cell 3,3,45,3.3668060975778547,2.6501369,-3497.4209452872856,3335.977283006593
NCA Cell 3,4,45,3.3663559695501735,2.6500189,-3497.146433320436,3332.614708557942
NCA Cell 3,5,45,3.367069302422145,2.6499794,-3497.129484672088,3329.27997609497
NCA Cell 3,6,45,3.36686875882353,2.6500189,-3496.653607630274,3326.0645119293904
NCA Cell 3,7,45,3.366531713494809,2.6499794,-3496.712380859259,3322.799645219319
NCA Cell 3,8,45,3.3664255799307954,2.64994,-3497.292240995414,3319.904432341852
NCA Cell 3,9,45,3.3664518816609,2.6499794,-3496.806115961414,3316.606578610973
NCA Cell 3,10,45,3.3687163819444446,2.6500583,-3496.65429883342,3313.284621134576
NCA Cell 3,11,45,3.3664199958477505,2.6500976,-3497.018736623126,3309.899923564586
NCA Cell 3,12,45,3.3666321224913496,2.6499794,-3496.821763376845,3306.779815735271
NCA Cell 3,13,45,3.366533080276817,2.6500189,-3496.665032121584,3303.7845121451837
NCA Cell 3,14,45,3.366414826297578,2.6500976,-3497.151104678722,3301.184688065862
NCA Cell 3,15,45,3.3683933361111107,2.6499007000000003,-3497.1518957436574,3298.3240653154858
NCA Cell 3,16,45,3.3683520486111114,2.64994,-3497.246822222437,3295.541551711152
NCA Cell 3,17,45,3.3682116496527774,2.6499794,-3497.043632899844,3292.795284633789
NCA Cell 3,18,45,3.3680737118055557,2.6500189,-3497.121193074126,3290.0910793147773
NCA Cell 3,19,45,3.3679944170138887,2.64994,-3497.142209347565,3287.43821299208
NCA Cell 3,20,45,3.3678574381944446,2.64994,-3497.11014810195,3284.5369010450568
NCA Cell 3,21,45,3.367527278472222,2.6500189,-3497.164686868798,3282.011610475127
NCA Cell 3,22,45,3.367581418055556,2.6499007000000003,-3496.962493040828,3279.4509336873384
NCA Cell 3,23,45,3.367209568402778,2.64994,-3497.1237132253823,3276.64604592787
NCA Cell 3,24,45,3.3673017104166667,2.6500189,-3497.165206531156,3274.109045349664
NCA Cell 3,25,45,3.3668006715277783,2.6500583,-3497.140596049096,3271.4260326661515
NCA Cell 3,27,45,3.367098562152778,2.6500583,-3497.33204830337,3268.093376408965
NCA Cell 3,28,45,3.3661846541666667,2.64994,-3497.437401036856,3264.8631356648766
NCA Cell 3,29,45,3.3666228093750004,2.6499794,-3497.46775706013,3262.0731351147447
NCA Cell 3,30,45,3.366292106944444,2.6499007000000003,-3497.3492315201283,3259.196382907713
NCA Cell 3,31,45,3.366458896527778,2.6500583,-3497.4843642803007,3256.4945321169707
NCA Cell 3,32,45,3.366275701388889,2.64994,-3497.445167859925,3254.163678599716
NCA Cell 3,33,45,3.365770423263889,2.64994,-3497.46510548314,3251.472257325439
NCA Cell 3,34,45,3.365454759722222,2.6499794,-3497.374456111323,3248.617725305172
NCA Cell 3,35,45,3.365239301388889,2.6500583,-3497.3703627642603,3246.177881639137
NCA Cell 3,36,45,3.3653533215277776,2.64994,-3497.203024094978,3243.368884593914
NCA Cell 3,37,45,3.3651679465277775,2.6499794,-3497.329345853217,3240.960915414225
NCA Cell 3,38,45,3.3647218635416665,2.6500976,-3497.581563608285,3238.647174452449
NCA Cell 3,39,45,3.364806211111111,2.6500583,-3497.0478317716997,3235.6313699007173
NCA Cell 3,40,45,3.364399636111111,2.6499794,-3497.1561400378387,3232.978772095269
NCA Cell 3,41,45,3.364612082986111,2.6499794,-3496.973227712359,3230.3843646142577
NCA Cell 3,42,45,3.364048013888889,2.6500583,-3497.025617781201,3227.7700608331984
NCA Cell 3,43,45,3.3639568298611113,2.6500189,-3497.230267884772,3226.0038278796364
NCA Cell 3,44,45,3.364158612152778,2.64994,-3497.2013708239674,3222.9414045891663
NCA Cell 3,45,45,3.3663095665505223,2.6499794,-3496.966835138637,3220.201857495522
NCA Cell 3,46,45,3.3635107472222225,2.6500583,-3497.00777287901,3217.484296316324
NCA Cell 3,47,45,3.3656217195121956,2.6500583,-3496.773319075216,3214.974134727242
NCA Cell 3,48,45,3.36563941533101,2.6499794,-3496.910693061609,3212.586958928768
NCA Cell 3,49,45,3.3653252526132404,2.6499794,-3497.346029144694,3210.7025746516933
NCA Cell 3,50,45,3.3648831073170733,2.6499794,-3496.898354245256,3207.7727605513533
NCA Cell 3,51,45,3.3650897020905925,2.64994,-3496.833994700381,3204.956420649146
NCA Cell 3,53,45,3.3646840445993034,2.6499794,-3497.0017286231,3201.874491400009
NCA Cell 3,54,45,3.364356169686411,2.6499794,-3496.922939930013,3199.207033084447
NCA Cell 3,55,45,3.3645025519163765,2.6500189,-3497.399877093321,3197.111797578125
NCA Cell 3,56,45,3.3644944540069686,2.6499794,-3496.765305952801,3194.069325583227
NCA Cell 3,57,45,3.3640668505226485,2.6501369,-3496.828916105015,3191.679904250624
NCA Cell 3,58,45,3.363469954006969,2.6500583,-3496.8613274029744,3189.198902893202
NCA Cell 3,59,45,3.3636011038327527,2.6500189,-3496.865456720816,3187.288760905897
NCA Cell 3,60,45,3.363442377351917,2.6499007000000003,-3497.037730162965,3184.613941070963
NCA Cell 3,61,45,3.3637321135888505,2.6499794,-3498.050483669264,3184.193478072374
NCA Cell 3,62,45,3.3629829397212547,2.6501369,-3498.000334461784,3181.7284478044985
NCA Cell 3,63,45,3.3628442439024395,2.64994,-3498.070186495974,3179.720918059626
NCA Cell 3,64,45,3.36217381358885,2.6499007000000003,-3498.419670526751,3177.6972697365995
NCA Cell 3,65,45,3.3619433414634146,2.6499007000000003,-3498.498116979632,3175.723616460097
NCA Cell 3,66,45,3.361812194425087,2.64994,-3498.4523788960023,3173.615959591336
NCA Cell 3,67,45,3.3612537132404183,2.64994,-3498.547888745029,3171.29350333808
NCA Cell 3,68,45,3.361349875609756,2.6499794,-3498.466090177627,3169.330367953152
NCA Cell 3,69,45,3.363828925874126,2.6500189,-3498.258514324395,3167.3496639454493
NCA Cell 3,70,45,3.3620038442508715,2.6500189,-3498.659447165532,3165.447584848904
NCA Cell 3,71,45,3.361039840418119,2.6498613,-3498.655035376432,3163.5736905858034
NCA Cell 3,72,45,3.362941800699301,2.64994,-3498.361754007663,3161.309442662217
NCA Cell 3,73,45,3.3632247094405594,2.6500189,-3498.358202345692,3159.622049988606
NCA Cell 3,74,45,3.3629391905594406,2.6500583,-3498.327219963848,3157.6433941843
NCA Cell 3,75,45,3.36352688986014,2.6499794,-3498.165921857245,3156.007576777477
NCA Cell 3,76,45,3.3626249006993008,2.6499794,-3498.494612848056,3154.005680413141
NCA Cell 3,77,45,3.362202397902098,2.6499007000000003,-3498.572628525573,3152.407075792916
NCA Cell 3,79,45,3.3617068087412587,2.64994,-3498.750027017984,3149.841618180337
NCA Cell 3,80,45,3.3613469496503496,2.6498613,-3498.497589225462,3147.107493619928
NCA Cell 3,81,45,3.361889212937063,2.6500189,-3498.301151371311,3145.481530915665
NCA Cell 3,82,45,3.3626182926573427,2.6500189,-3498.33739086402,3143.790378702663
NCA Cell 3,83,45,3.3613092248251752,2.6499794,-3498.547061785373,3142.443460170763
NCA Cell 3,84,45,3.3612001972027974,2.6499794,-3498.748919794604,3140.538097083605
NCA Cell 3,85,45,3.361399677622378,2.6498613,-3498.153882716271,3138.4541236117902
