Cell,Cycle,Tem,Voltage-mean,Voltage,Current,Capacity
NCA Cell 1,1,45,3.3667235224913497,2.649931,-3501.6536381361498,3348.7704491404884
NCA Cell 1,2,45,3.3669224217993077,2.649931,-3501.897369726492,3346.763313329398
NCA Cell 1,3,45,3.3667879647058827,2.6498916,-3501.4377830557505,3344.617596805689
NCA Cell 1,4,45,3.366370795847751,2.6499703,-3501.4566452131708,3340.704029848768
NCA Cell 1,5,45,3.8157148318281138,2.649931,-3501.691221675364,3337.044559459364
NCA Cell 1,6,45,3.3666051217993083,2.6500096,-3501.544154230917,3333.847575300565
NCA Cell 1,7,45,3.366905804152249,2.6499703,-3501.647281040327,3330.120509368759
NCA Cell 1,8,45,3.36707037716263,2.6499703,-3501.418541295442,3326.762285582142
NCA Cell 1,9,45,3.366601582352941,2.650049,-3501.4807937094984,3323.05894305474
NCA Cell 1,10,45,3.366836053979239,2.6498916,-3501.8671465616744,3319.836404533284
NCA Cell 1,11,45,3.3666043010380626,2.6500096,-3501.6293480952645,3316.786913261989
NCA Cell 1,12,45,3.366817383737024,2.649931,-3501.417973447235,3313.42788697347
NCA Cell 1,13,45,3.3664943612456746,2.650049,-3501.3579257316887,3310.30663031589
NCA Cell 1,14,45,3.366158805882353,2.649931,-3501.263458742516,3306.949917185194
NCA Cell 1,15,45,3.3664900065743946,2.650049,-3501.282147549823,3303.991927050785
NCA Cell 1,16,45,3.3662064930795843,2.6499703,-3501.428820947424,3301.159882590196
NCA Cell 1,17,45,3.368389374305556,2.6499703,-3501.316775652197,3298.265818533256
NCA Cell 1,18,45,3.3680112305555556,2.6500096,-3501.146924957844,3295.12858142402
NCA Cell 1,19,45,3.367871649305555,2.6500096,-3501.45344280899,3292.248970793864
NCA Cell 1,20,45,3.3677246774305556,2.6499703,-3501.3115768796943,3289.616769731851
NCA Cell 1,21,45,3.3676347256944448,2.6499703,-3501.374278471481,3286.889906031357
NCA Cell 1,22,45,3.3672917190972225,2.6500096,-3501.2761363597856,3284.1847140082477
NCA Cell 1,23,45,3.367252339583333,2.6498916,-3501.121802237786,3281.235700457763
NCA Cell 1,24,45,3.3671242472222223,2.6499703,-3501.407539358304,3278.450216384007
NCA Cell 1,25,45,3.3669135673611112,2.6499703,-3501.473662825413,3275.730578395589
NCA Cell 1,27,45,3.3663499121527782,2.6500096,-3501.4313079113613,3272.251380163708
NCA Cell 1,28,45,3.366393795833334,2.6500096,-3501.191684473253,3269.07624835775
NCA Cell 1,29,45,3.3656302548611112,2.6498916,-3501.430706555375,3265.789494202608
NCA Cell 1,30,45,3.3660793586805555,2.6499703,-3501.219700522162,3262.826431930338
NCA Cell 1,31,45,3.3656318961805556,2.6499703,-3501.455246538708,3260.1629597646743
NCA Cell 1,32,45,3.365203709027778,2.6500096,-3501.732396945743,3257.408149734156
NCA Cell 1,33,45,3.3653583413194443,2.6500096,-3501.324232004341,3254.795626977405
NCA Cell 1,34,45,3.3647450496527775,2.6500885,-3501.4412771496086,3251.664153656682
NCA Cell 1,35,45,3.3651517621527782,2.6499703,-3501.478692879026,3249.220481479221
NCA Cell 1,36,45,3.3646564569444446,2.6500885,-3501.227605939019,3246.261504408367
NCA Cell 1,37,45,3.364420491666667,2.6500096,-3501.653427419441,3243.711006228976
NCA Cell 1,38,45,3.364295955208333,2.649931,-3501.3840586531687,3241.465444720733
NCA Cell 1,39,45,3.3659970216027877,2.6499703,-3501.469030666698,3238.63585924167
NCA Cell 1,40,45,3.364763372916667,2.6499703,-3501.4238959017293,3236.138961473794
NCA Cell 1,41,45,3.3639720798611115,2.649931,-3501.442094831848,3233.614747635499
NCA Cell 1,42,45,3.36586229651568,2.6499703,-3501.389587479135,3231.09864278849
NCA Cell 1,43,45,3.3637473204861115,2.6499703,-3501.325115484174,3228.6610836947966
NCA Cell 1,44,45,3.363685395833334,2.649931,-3501.435487566162,3226.357102975262
NCA Cell 1,45,45,3.3653108013937283,2.6498916,-3501.517110034308,3223.801651331244
NCA Cell 1,46,45,3.365462669686411,2.6500096,-3501.388109990849,3220.925956493598
NCA Cell 1,47,45,3.3650539832752617,2.6500096,-3501.397931277409,3218.717831004368
NCA Cell 1,48,45,3.364415785714286,2.6499703,-3501.303243952997,3216.185600978328
NCA Cell 1,49,45,3.3646994947735194,2.6499703,-3501.389820988321,3213.898907955457
NCA Cell 1,50,45,3.364722669686412,2.6500096,-3501.480948588115,3211.3717668401423
NCA Cell 1,51,45,3.3643058947735196,2.6500096,-3501.4954925398138,3208.492440283474
NCA Cell 1,53,45,3.364012864459931,2.6498916,-3501.430888403001,3205.270196237386
NCA Cell 1,54,45,3.3638855519163764,2.6500096,-3501.191262671101,3202.163759763047
NCA Cell 1,55,45,3.364132078397213,2.649931,-3501.384394138891,3199.492177913684
NCA Cell 1,56,45,3.363599384320557,2.6498916,-3501.444791304411,3197.057901606037
NCA Cell 1,57,45,3.363472204181185,2.6499703,-3501.16594148539,3194.403214584825
NCA Cell 1,58,45,3.3629906773519167,2.649931,-3501.38089318015,3192.041342141653
NCA Cell 1,59,45,3.3628947763066206,2.6499703,-3501.3219677317625,3189.843141144071
NCA Cell 1,60,45,3.3623398533101043,2.6499703,-3501.483137090243,3187.412275972632
NCA Cell 1,61,45,3.363120866550523,2.649931,-3501.3926383333883,3185.162824642469
NCA Cell 1,62,45,3.3627914735191635,2.649931,-3501.395769155454,3183.050832964004
NCA Cell 1,63,45,3.361797686062718,2.649931,-3501.425437203496,3180.959430917019
NCA Cell 1,64,45,3.3619090829268288,2.6500096,-3501.406786550117,3178.74762342638
NCA Cell 1,65,45,3.362160270034843,2.649931,-3501.241866133435,3176.711483228626
NCA Cell 1,66,45,3.361634019512195,2.6499703,-3501.5727019734777,3174.393447021484
NCA Cell 1,67,45,3.3617627045296166,2.6498916,-3501.824566645044,3172.5765663867187
NCA Cell 1,68,45,3.361397235191638,2.6500096,-3501.640592779631,3170.380661893449
NCA Cell 1,69,45,3.361486274216028,2.6499703,-3501.757418610445,3168.1068088808893
NCA Cell 1,70,45,3.362078374216028,2.6498523,-3501.64004537864,3165.736074092069
NCA Cell 1,71,45,3.3612514031358884,2.6499703,-3501.380168494809,3163.806573747967
NCA Cell 1,72,45,3.363256565734266,2.6500096,-3501.794005078125,3161.6584637866194
NCA Cell 1,73,45,3.3633704083916083,2.649931,-3501.630670987321,3159.532239790583
NCA Cell 1,74,45,3.362169670279721,2.649931,-3501.4732897082818,3157.4250189847808
NCA Cell 1,75,45,3.363323334965035,2.649931,-3501.550695862647,3155.470711746283
NCA Cell 1,76,45,3.3630471716783217,2.6500096,-3501.381949092815,3153.3726094734693
NCA Cell 1,77,45,3.361268770629371,2.6500096,-3501.375692273657,3151.314154489204
NCA Cell 1,79,45,3.3610747013937283,2.6500096,-3501.249032342917,3149.660713422445
NCA Cell 1,80,45,3.3622632877622376,2.6500096,-3501.1576992370533,3146.450226089407
NCA Cell 1,81,45,3.3627050643356644,2.650049,-3501.3689852724483,3144.280723486331
NCA Cell 1,82,45,3.3615485143356647,2.6500096,-3501.144964171217,3142.314047567408
NCA Cell 1,83,45,3.3620428811188816,2.6500096,-3501.315840384511,3140.125731144611
NCA Cell 1,84,45,3.3618723122377623,2.6500096,-3501.4331994159743,3138.0544765158425
NCA Cell 1,85,45,3.361463167132867,2.650049,-3501.2169801402665,3136.551609858399
NCA Cell 1,86,45,3.360844627622378,2.6500096,-3501.3495517568517,3134.461403194174
NCA Cell 1,87,45,3.3616769657342656,2.6498916,-3501.2447750880715,3132.743946734756
NCA Cell 1,88,45,3.3606843755244755,2.6498523,-3501.138533892354,3131.252470764161
NCA Cell 1,89,45,3.361571505944056,2.649931,-3501.166140713758,3129.578395437961
NCA Cell 1,90,45,3.3606379842657343,2.6499703,-3501.298638293621,3127.561595200604
NCA Cell 1,91,45,3.361172412937063,2.649931,-3501.4887129502613,3126.2071403042232
NCA Cell 1,92,45,3.3609989506993005,2.649931,-3501.346370288346,3124.377848266602
NCA Cell 1,93,45,3.3594592678321678,2.6499703,-3501.08722691816,3122.789951129964
NCA Cell 1,94,45,3.3595303111888115,2.6499703,-3501.184432087453,3120.8872237911
NCA Cell 1,95,45,3.3605800262237757,2.649931,-3501.5199355702666,3118.959899656712
NCA Cell 1,96,45,3.3595044304195802,2.6500096,-3501.201520753248,3117.5171632405577
NCA Cell 1,97,45,3.3595443486013985,2.6498523,-3501.31357853722,3115.810683653158
NCA Cell 1,98,45,3.359808260839161,2.6499703,-3501.158501493049,3114.269011134575
NCA Cell 1,99,45,3.3600647321678316,2.6499703,-3501.212247101514,3112.1850872809496
NCA Cell 1,100,45,3.3590725657342655,2.6499703,-3501.423783886607,3110.678378960099
NCA Cell 1,101,45,3.359843366783217,2.6498523,-3501.37708634107,3108.994216293404
NCA Cell 1,102,45,3.359149653496504,2.6499703,-3501.216587154925,3107.059433376197
NCA Cell 1,103,45,3.3598313877622377,2.650049,-3501.067686477561,3105.4696402380373
NCA Cell 1,105,45,3.3592388611888113,2.650049,-3501.1203958095725,3104.412425081787
NCA Cell 1,106,45,3.3596780237762234,2.6499703,-3501.2254659976866,3101.683398908147
NCA Cell 1,107,45,3.360232279020979,2.6500096,-3501.00785312211,3099.6152582942686
NCA Cell 1,108,45,3.359341561188811,2.649931,-3501.12462073246,3097.960294953478
